"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.777741525E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.776334283E0,3.318307980E0
1.787741455E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.775947848E0,3.318864140E0
1.797741390E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.775536015E0,3.319456703E0
1.807741334E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.775245631E0,3.319874425E0
1.817741284E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.775027760E0,3.320187785E0
1.827741224E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.774690831E0,3.320672296E0
1.837741179E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.774428068E0,3.321050083E0
1.847741144E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.774273885E0,3.321271729E0
1.857741098E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.774021700E0,3.321634213E0
1.867741066E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.773760691E0,3.322009317E0
1.877741036E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.773529408E0,3.322341647E0
1.887741010E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.773366237E0,3.322576079E0
1.897740977E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.773145270E0,3.322893508E0
1.907740951E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.772993003E0,3.323112220E0
1.917740924E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.772735942E0,3.323481407E0
1.927740904E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.772483177E0,3.323844364E0
1.937740886E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.772373146E0,3.324002344E0
1.947740877E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.772250665E0,3.324178187E0
1.957740853E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.772067328E0,3.324441374E0
1.967740840E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.771885189E0,3.324702810E0
1.977740827E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.771711475E0,3.324952125E0
1.987740812E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.771392626E0,3.325409665E0
1.997740802E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.771134755E0,3.325779635E0
2.007740791E2,5.236739500E1,4.904423529E0,2.455680258E0,0.000000000E0,3.394189041E2,4.770893792E0,3.326125292E0
