"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.679093167E0,1.749428034E0,1.556170940E0,-3.819733858E-2
2.689090167E0,1.734895706E0,1.997913837E0,2.597685754E-1
2.699086167E0,2.034721613E0,2.530587435E0,5.959226489E-1
2.709083167E0,2.492040873E0,3.059191942E0,7.187641859E-1
2.719079167E0,2.799813509E0,3.415843248E0,7.654470205E-1
2.729076167E0,2.914274931E0,3.579327583E0,7.262836695E-1
2.739072167E0,2.906583786E0,3.568012953E0,5.929436088E-1
2.749069167E0,2.966313601E0,3.492816925E0,4.041265249E-1
2.759065167E0,2.983782053E0,3.149793386E0,2.385288328E-1
2.769061167E0,2.853541136E0,2.705190897E0,1.205755696E-1
2.779058167E0,2.585810184E0,2.495668411E0,5.808329582E-2
2.789054167E0,2.337847233E0,2.389757156E0,4.693450406E-2
2.799051167E0,2.163726330E0,2.305738688E0,1.041198671E-1
2.809047167E0,2.095855236E0,2.395190954E0,2.187468410E-1
2.819044167E0,2.138135195E0,2.863492727E0,5.258240104E-1
2.829040167E0,2.171129465E0,3.650265694E0,9.374826550E-1
2.839037167E0,2.229929924E0,4.469090462E0,1.262538433E0
2.849033167E0,2.231384516E0,5.072299004E0,1.551965117E0
2.859030167E0,2.145907879E0,5.404551983E0,1.771571994E0
2.869026167E0,2.046841145E0,5.533513069E0,1.974688053E0
2.879023167E0,1.915338993E0,5.510419846E0,2.126556873E0
2.889019167E0,1.767746687E0,5.220881939E0,2.220131159E0
2.899016167E0,1.669422269E0,4.686160088E0,2.233446121E0
2.909012167E0,1.581551790E0,4.099656105E0,2.144637823E0
2.919009167E0,1.438007474E0,3.596068144E0,2.014740229E0
2.929005167E0,1.212986350E0,3.183014154E0,1.919115543E0
2.939002167E0,9.111178517E-1,2.825884104E0,1.837074637E0
2.948998167E0,5.911872387E-1,2.406224728E0,1.763207078E0
2.958995167E0,3.730673790E-1,1.947914124E0,1.683991194E0
2.968991167E0,2.211438864E-1,1.516276479E0,1.602559686E0
2.978988167E0,1.325823665E-1,1.101796627E0,1.524853110E0
2.988984167E0,8.382574469E-2,7.765613198E-1,1.428099394E0
2.998981167E0,-2.077823877E-2,5.480377078E-1,1.354657173E0
3.008977167E0,-1.333418041E-1,2.495887429E-1,1.264120579E0
3.018974167E0,-1.372473538E-1,-1.330453306E-1,1.159344673E0
3.028970167E0,-8.110684156E-2,-5.609841943E-1,1.071338058E0
3.038967167E0,3.283399716E-2,-1.027756333E0,9.552227259E-1
3.048963167E0,4.431341588E-1,-1.695796967E0,8.023655415E-1
3.058960167E0,7.318542004E-1,-1.451306343E0,7.557398081E-1
3.068956167E0,7.271345854E-1,-8.557668328E-1,7.623545527E-1
3.078953167E0,7.511325479E-1,-4.130630791E-1,8.978233933E-1
3.088949167E0,7.654763460E-1,3.923648223E-2,9.244017601E-1
3.098945167E0,7.594603896E-1,2.998715937E-1,8.712108135E-1
3.108942167E0,6.356905103E-1,4.258984923E-1,8.405719399E-1
3.118938167E0,4.802210033E-1,3.918204010E-1,8.471652269E-1
3.128935167E0,3.617787659E-1,2.720135748E-1,9.109482169E-1
3.138931167E0,3.170789778E-1,1.485243440E-1,9.562491775E-1
3.148928167E0,2.709495723E-1,2.131499164E-2,9.302164912E-1
3.158924167E0,1.926962137E-1,-2.903501093E-1,8.114809990E-1
3.168921167E0,1.287473291E-1,-7.962260842E-1,6.747028828E-1
3.178917167E0,3.025272116E-2,-1.295922637E0,5.400433540E-1
3.188914167E0,-1.295888722E-1,-1.611967683E0,4.153999388E-1
3.198910167E0,-3.536327183E-1,-1.569906235E0,3.716366589E-1
3.208907167E0,-5.644503832E-1,-1.234009743E0,4.183716774E-1
3.218903167E0,-7.238550782E-1,-8.283196688E-1,5.159295797E-1
3.228900167E0,-7.420892119E-1,-5.384289622E-1,6.087316871E-1
3.238896167E0,-5.257005692E-1,4.837376475E-1,6.306098700E-1
3.248893167E0,-9.096851945E-2,1.169894218E0,5.906419158E-1
3.258889167E0,2.414308190E-1,5.604815483E-1,5.966225266E-1
3.268886167E0,4.261974692E-1,3.165327609E-1,4.749442637E-1
3.278882167E0,5.075614452E-1,2.752948701E-1,2.756638229E-1
3.288879167E0,5.131106377E-1,2.432424128E-1,1.626155376E-1
3.298875542E0,4.882262945E-1,1.866022497E-1,9.111165255E-2
3.308872542E0,4.748412371E-1,1.543297917E-1,4.032277316E-2
3.318868542E0,4.619906843E-1,1.251897663E-1,1.723803021E-2
3.328865542E0,4.271410704E-1,7.848190516E-2,1.485423464E-2
3.338861542E0,3.353367150E-1,-1.578464210E-1,8.754414506E-3
3.348858542E0,1.805964112E-1,-4.266168773E-1,-3.062734753E-2
3.358854542E0,4.750342667E-2,-5.351746082E-1,-1.043856591E-1
3.368851542E0,-2.645042911E-2,-5.350062847E-1,-1.593141407E-1
3.378847542E0,-5.711666495E-2,-5.348947048E-1,-1.738486439E-1
3.388844542E0,-7.108840346E-2,-5.417526364E-1,-1.623115689E-1
3.398840542E0,-8.939916641E-2,-5.876461267E-1,-1.478466690E-1
3.408837542E0,-1.377816200E-1,-5.613217950E-1,-1.449728459E-1
3.418833542E0,-1.187781692E-1,-1.937085986E-1,-1.144146025E-1
3.428829542E0,2.497580834E-2,2.897805572E-1,-8.250487596E-2
3.438826542E0,2.589214444E-1,6.125214100E-1,-6.108866632E-2
3.448822542E0,4.496908486E-1,6.754670739E-1,-2.178120613E-2
3.458819542E0,5.627399683E-1,7.602621913E-1,1.796811819E-2
3.468815542E0,6.699005365E-1,9.151585102E-1,3.543525934E-2
3.478812542E0,7.645771503E-1,1.057906628E0,4.747075215E-2
3.488808542E0,8.361560106E-1,1.130089760E0,3.751984984E-2
3.498805542E0,8.865066171E-1,1.126265407E0,-8.674715646E-3
3.508801542E0,9.381272197E-1,1.069041729E0,-1.041514352E-1
3.518798542E0,9.803047180E-1,1.026192546E0,-2.344723940E-1
3.528794542E0,9.856789708E-1,1.017898679E0,-3.875618279E-1
3.538791542E0,9.297446012E-1,1.015433788E0,-5.203622580E-1
3.548787542E0,8.850370049E-1,1.100204825E0,-6.063070297E-1
3.558784542E0,9.434070587E-1,1.148428440E0,-6.301025748E-1
3.568780542E0,1.317607284E0,1.798561096E0,-5.422659516E-1
3.578777542E0,1.958210111E0,1.843281865E0,-2.751759887E-1
3.588773542E0,2.717682123E0,1.804176569E0,3.526763618E-2
3.598770542E0,3.367178917E0,2.000654697E0,2.647080421E-1
3.608766542E0,3.838210821E0,2.307880402E0,4.743797779E-1
3.618763542E0,4.129105568E0,2.514903069E0,6.816908121E-1
3.628759542E0,4.263916969E0,2.601628304E0,8.748496175E-1
3.638756542E0,4.250184059E0,2.530645847E0,1.012917519E0
3.648752542E0,4.064393997E0,2.358118057E0,1.052613854E0
3.658749542E0,3.752940178E0,2.269576550E0,9.742395282E-1
3.668745542E0,3.365455627E0,2.209555626E0,8.329713941E-1
3.678742542E0,2.947352648E0,2.085427284E0,7.127071619E-1
3.688738542E0,2.555859089E0,1.893023014E0,6.506885290E-1
3.698735542E0,2.214303732E0,1.704275012E0,6.466897726E-1
3.708731542E0,1.947083831E0,1.608077407E0,6.734353304E-1
3.718728542E0,1.777972460E0,1.651610374E0,7.202762961E-1
3.728724542E0,1.708558798E0,1.782094359E0,8.127290010E-1
3.738721542E0,1.723835826E0,1.922402382E0,9.289429188E-1
3.748717542E0,1.829815745E0,2.043066263E0,1.052147865E0
3.758714542E0,2.008670568E0,2.171876192E0,1.217611790E0
3.768710542E0,2.203058481E0,2.284229040E0,1.446004510E0
3.778706542E0,2.376774549E0,2.342690229E0,1.699526191E0
3.788703542E0,2.505798817E0,2.381249666E0,1.909777641E0
