"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.590178083E0,-7.744403556E-4,1.010444597E-3,-9.534880519E-5
2.600128083E0,-2.792051062E-3,9.963299381E-4,-2.048244700E-3
2.610078083E0,-2.709389664E-4,-9.186898824E-4,5.002333783E-4
2.620028083E0,-6.001262926E-3,2.884570276E-3,-7.447693497E-5
2.629979208E0,-9.104548953E-4,1.911623287E-3,1.002406701E-3
2.639929208E0,-1.647884026E-3,8.381030057E-4,1.950225793E-3
2.649879208E0,-1.870071515E-3,2.390002832E-3,1.396013424E-3
2.659829208E0,-4.414455965E-3,-9.272305761E-4,-1.290583517E-3
2.669780208E0,-3.130951896E-3,3.358782269E-4,6.439248100E-4
2.679730208E0,-2.320551779E-3,-1.236452023E-3,-2.437085845E-3
2.689680208E0,-2.478206996E-3,7.599662058E-5,-1.311039552E-3
2.699630208E0,3.315233625E-3,-4.491093569E-5,-6.351293996E-4
2.709581208E0,-1.627231482E-3,-7.358798757E-4,-1.323982142E-4
2.719531208E0,6.830608472E-4,4.825163633E-4,-1.295667142E-3
2.729481208E0,-1.810248476E-3,-2.029985655E-3,1.641318668E-3
2.739431208E0,2.115783282E-3,1.522937557E-3,-8.181105368E-4
2.749382208E0,1.018747687E-3,-2.353733871E-4,1.035155728E-4
2.759332208E0,1.633400097E-4,-1.059437636E-4,-1.862365752E-4
2.769282208E0,1.308275387E-4,2.848942764E-3,1.981131732E-3
2.779232208E0,4.052331671E-3,-1.788686030E-3,-4.380838946E-4
2.789182208E0,3.288803622E-3,1.315760892E-3,-1.143050846E-3
2.799133208E0,2.185190096E-3,1.246252446E-3,2.129175002E-3
2.809083208E0,-2.428894490E-2,3.661068529E-2,4.715852905E-3
2.819033208E0,2.117894590E-3,5.855247006E-2,-4.188437015E-5
2.828984208E0,3.456627019E-3,-5.952491425E-3,-1.440579072E-3
2.838934208E0,6.173050962E-3,-1.343890280E-2,-2.517439425E-4
2.848884208E0,1.097557135E-3,-8.214584552E-3,1.938150730E-3
2.858834208E0,1.258412376E-3,-2.659762977E-3,2.402872313E-3
2.868785208E0,7.081180811E-4,-1.855848357E-3,1.741989981E-3
2.878735208E0,3.637595102E-3,2.841967624E-3,1.048502978E-3
2.888685208E0,1.110340469E-3,6.281534210E-3,-5.366140977E-4
2.898635208E0,2.373743802E-3,-4.069951829E-4,6.695315242E-4
2.908585208E0,-9.285556152E-4,-3.395480569E-3,2.770743566E-3
2.918536208E0,1.515960321E-3,-2.256978769E-3,3.814436262E-3
2.928486208E0,-3.088545054E-5,-2.555528190E-3,1.397114247E-3
2.938436208E0,1.876736991E-3,-2.437283751E-3,1.565958373E-3
2.948386208E0,3.876912408E-3,2.333672252E-3,1.803832129E-5
2.958337208E0,5.583474413E-4,4.436504096E-3,-2.719801851E-4
2.968287208E0,2.170564607E-3,2.315976657E-3,1.440359280E-3
2.978237208E0,-3.908639774E-4,5.141590722E-3,2.038771519E-3
2.988187208E0,1.066212542E-3,1.744090347E-3,2.177813323E-3
2.998138208E0,1.166081056E-3,-7.875105366E-4,7.013566792E-4
3.008088208E0,-4.198651761E-3,-1.037904620E-2,4.602197558E-3
3.018038208E0,-1.499005128E-3,4.895514809E-3,1.714798389E-3
3.027988208E0,-1.752600539E-3,2.940593520E-3,1.484279521E-3
3.037939208E0,-3.749472089E-4,-1.593704335E-3,6.893258542E-4
3.047889208E0,4.452178255E-4,3.512097755E-3,1.119209453E-3
3.057839208E0,4.377616569E-4,3.621553769E-3,8.696783334E-5
3.067789208E0,4.923800938E-3,-2.037878148E-4,1.359097194E-3
3.077740208E0,-2.539440989E-3,-5.673093256E-4,3.281873651E-4
3.087690208E0,-1.824487001E-3,-2.979990095E-3,1.438455191E-3
3.097640208E0,-3.978316672E-4,-1.327498583E-3,2.833419014E-3
3.107590208E0,-2.032313962E-3,6.579057081E-4,2.172948560E-3
3.117541208E0,-2.477294765E-4,-9.985803626E-4,-1.288361847E-3
3.127491208E0,6.644334644E-5,3.443297464E-3,-2.992111258E-4
3.137441208E0,-2.488859463E-3,2.191877924E-3,-1.708555967E-3
3.147391208E0,4.745414481E-4,1.544095692E-3,-2.632685937E-4
3.157342208E0,-2.304467373E-3,-1.746239839E-3,2.099221572E-3
3.167292208E0,1.649917103E-3,2.035237616E-3,7.603140548E-4
3.177242208E0,-1.514451578E-4,2.562543610E-3,8.476660587E-4
3.187192208E0,9.512864053E-4,-1.669812482E-4,4.774387926E-4
3.197143208E0,-1.565134153E-3,3.955592401E-3,2.544850577E-3
3.207093208E0,3.663115203E-4,1.976601779E-4,2.159073483E-3
3.217043208E0,-2.233466599E-3,2.330802381E-4,9.768963791E-4
3.226993208E0,1.824968494E-3,-1.627048291E-2,-2.012293786E-3
3.236944208E0,5.559725687E-4,-1.789543545E-3,-8.500902914E-4
3.246894208E0,4.308437929E-4,-6.034877151E-5,5.215364508E-4
3.256844208E0,8.513564244E-4,5.012440495E-3,4.168744199E-4
3.266794208E0,3.421656787E-3,1.724286005E-3,2.792701125E-4
3.276745208E0,5.931127816E-4,2.854531631E-3,2.223377582E-3
3.286695208E0,6.604464725E-4,3.451649332E-3,1.516258810E-3
3.296645208E0,-3.113253042E-3,1.915005385E-3,-1.854238100E-3
3.306595208E0,-1.426136121E-3,6.773932837E-4,-7.010982372E-4
3.316546208E0,-8.114785887E-4,-8.174390532E-4,1.697554253E-4
3.326496208E0,-1.118316781E-3,3.798081074E-3,-1.957164612E-3
3.336446208E0,1.849776134E-3,-4.834555555E-3,-1.619276591E-4
3.346396208E0,1.576434821E-3,-1.001941273E-3,-2.065321431E-3
3.356347208E0,-4.965087399E-3,7.520440966E-3,2.466579899E-3
3.366297208E0,-2.503725700E-4,3.250424750E-3,1.356410794E-4
3.376247208E0,-3.991048783E-3,-1.097452128E-3,1.566290855E-3
3.386197208E0,-2.641091123E-3,-1.878598938E-3,1.610801555E-3
3.396148208E0,-2.687430009E-3,1.250348985E-3,2.346899128E-3
3.406098208E0,-3.508769907E-3,2.878757892E-3,-5.814293399E-4
3.416048208E0,5.528172478E-4,1.225201180E-3,-2.634478733E-4
3.425998208E0,-3.687532153E-3,-1.948428573E-3,-6.162831560E-4
3.435949208E0,-1.880310941E-3,2.316091210E-3,-1.683411654E-3
3.445899208E0,-2.084213309E-3,-2.522533759E-4,3.537107259E-4
3.455849208E0,-2.669842448E-3,4.080709536E-3,1.544143539E-3
3.465799208E0,-3.069647588E-3,5.997158587E-3,-2.108850516E-3
3.475750208E0,2.553090453E-4,6.966548972E-3,3.690981772E-3
3.485700208E0,-4.183698446E-3,-2.059290651E-3,-1.779231243E-3
3.495650208E0,-1.416673884E-3,1.705742907E-4,-1.815716736E-3
3.505600208E0,-3.992439713E-3,-3.061322030E-3,-7.757535204E-4
3.515551208E0,-2.291478682E-3,1.957404893E-3,1.747058937E-3
3.525501208E0,-2.682485618E-3,-8.834947366E-4,1.031231601E-3
3.535451208E0,-1.583931968E-3,8.775992319E-5,-1.187212765E-4
3.545401208E0,-1.505478751E-3,2.806324279E-3,2.700062934E-3
3.555352208E0,-3.320156597E-3,-1.564722275E-3,2.801529365E-3
3.565302208E0,-5.014072172E-3,1.558743068E-3,9.778472595E-4
3.575252208E0,-2.818562090E-3,-8.362377994E-4,2.669753274E-3
3.585202208E0,-3.142935224E-3,2.233358566E-3,-2.990611829E-4
3.595153208E0,-5.676933099E-3,-1.942478120E-3,1.991257304E-3
3.605103208E0,-4.776683170E-3,8.973109070E-4,1.082381699E-3
3.615053208E0,-2.421117388E-3,-1.061976654E-3,-3.554592840E-4
3.625003208E0,-1.193107106E-3,6.926592905E-4,1.724377275E-3
3.634954667E0,-3.667982295E-3,2.540366258E-4,2.014395548E-3
3.644904667E0,-1.993168145E-3,-2.735828748E-3,9.523155168E-4
3.654854667E0,-2.336449455E-3,-6.122242194E-4,5.592326634E-4
3.664804667E0,-4.982521757E-3,-5.438853987E-5,1.775918994E-3
3.674755667E0,-3.283691127E-3,7.546797860E-4,-1.223333180E-3
3.684705667E0,-1.577519812E-3,-2.870976459E-4,-2.502577379E-3
3.694655667E0,-3.087798599E-3,7.288982160E-4,-6.998837925E-4
3.704605667E0,-8.601476438E-4,-3.094731364E-4,-7.406719960E-4
3.714556667E0,-1.370675862E-3,3.247684799E-5,-5.438644439E-4
3.724506667E0,-2.710588276E-3,6.584847579E-4,1.096231863E-4
3.734456667E0,-8.913828060E-4,1.756772399E-3,1.812714851E-3
3.744406667E0,-4.825151525E-3,-2.279734705E-3,1.175496727E-4
3.754357667E0,-5.925893784E-4,-3.272827715E-3,4.959851503E-4
