"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.277246102E2,5.233263084E1,5.017035723E0,1.481332516E1,1.776793019E1,8.909292603E1,4.726671024E0,3.388674971E0
1.287246127E2,5.233263173E1,5.017296413E0,1.467010532E1,1.790974854E1,9.000000000E1,4.725569762E0,3.390210533E0
1.297246147E2,5.233263173E1,5.017560718E0,1.492037828E1,1.810523590E1,9.000000000E1,4.724774005E0,3.391319453E0
1.307246168E2,5.233263130E1,5.017828787E0,1.473879061E1,1.823717804E1,9.022151184E1,4.724440486E0,3.391784063E0
1.317246182E2,5.233263033E1,5.018093114E0,1.444552787E1,1.823086607E1,9.054426575E1,4.723769941E0,3.392717875E0
1.327246199E2,5.233262987E1,5.018359971E0,1.451198096E1,1.828695620E1,9.029779816E1,4.722969518E0,3.393832048E0
1.337246213E2,5.233262908E1,5.018625288E0,1.430805306E1,1.834138060E1,9.024012756E1,4.722221811E0,3.394872339E0
1.347246226E2,5.233262845E1,5.018897784E0,1.411927533E1,1.848679025E1,9.000000000E1,4.721374813E0,3.396050192E0
1.357246234E2,5.233262761E1,5.019169567E0,1.394243731E1,1.855297857E1,9.032106781E1,4.720993139E0,3.396580753E0
1.367246251E2,5.233262662E1,5.019442332E0,1.342511231E1,1.856410687E1,9.044669342E1,4.720531914E0,3.397221730E0
1.377246267E2,5.233262535E1,5.019715706E0,1.350203653E1,1.859287816E1,9.042021179E1,4.720404660E0,3.397398546E0
1.387246274E2,5.233262397E1,5.019993436E0,1.313785931E1,1.869245129E1,9.065506744E1,4.719740346E0,3.398321364E0
1.397246288E2,5.233262205E1,5.020267287E0,1.239014757E1,1.866623776E1,9.065506744E1,4.726126003E0,3.389435061E0
1.407246295E2,5.233262107E1,5.020536744E0,1.161376566E1,1.833549586E1,9.000000000E1,4.730402959E0,3.383463444E0
1.417246305E2,5.233261905E1,5.020801803E0,1.104423358E1,1.810865319E1,9.070989990E1,4.733067616E0,3.379734897E0
1.427246307E2,5.233261761E1,5.021062806E0,1.047737894E1,1.782326140E1,9.099218750E1,4.735063148E0,3.376938556E0
1.437246319E2,5.233261488E1,5.021320006E0,9.857321024E0,1.750493896E1,9.099218750E1,4.736721331E0,3.374612284E0
1.447246336E2,5.233261168E1,5.021570424E0,9.425853467E0,1.712132405E1,9.107834625E1,4.737882086E0,3.372982414E0
1.457246335E2,5.233260878E1,5.021816543E0,8.947757688E0,1.677995085E1,9.116616821E1,4.738890641E0,3.371565293E0
1.467246335E2,5.233260607E1,5.022056674E0,8.452415342E0,1.641593791E1,9.101455688E1,4.739587945E0,3.370584986E0
1.477246372E2,5.233260376E1,5.022292368E0,7.979126051E0,1.606673004E1,9.054977417E1,4.740117828E0,3.369839761E0
1.487246345E2,5.233260189E1,5.022519973E0,7.585958998E0,1.572052608E1,9.108647919E1,4.740586449E0,3.369180486E0
1.497246357E2,5.233259927E1,5.022745417E0,7.082824190E0,1.534375010E1,9.108647919E1,4.740726098E0,3.368983986E0
1.507246358E2,5.233259645E1,5.022965601E0,6.665277557E0,1.503850543E1,9.128909302E1,4.741077875E0,3.368488922E0
1.517246363E2,5.233259314E1,5.023183197E0,6.404890532E0,1.475988791E1,9.151374054E1,4.741314356E0,3.368156055E0
1.527246364E2,5.233258987E1,5.023396544E0,6.030718309E0,1.445499768E1,9.124234772E1,4.741383127E0,3.368059244E0
1.537246370E2,5.233258698E1,5.023605116E0,5.909895886E0,1.416417880E1,9.165410614E1,4.741941801E0,3.367272633E0
1.547246375E2,5.233258341E1,5.023807121E0,5.708427506E0,1.380532964E1,9.165410614E1,4.741980370E0,3.367218319E0
1.557246381E2,5.233257993E1,5.024003737E0,5.546561551E0,1.354594690E1,9.165410614E1,4.741966495E0,3.367237858E0
1.567246382E2,5.233257860E1,5.024201737E0,5.232819150E0,1.345733617E1,8.909293365E1,4.742109485E0,3.367036481E0
1.577246389E2,5.233258073E1,5.024396935E0,4.907091347E0,1.333046461E1,8.886818695E1,4.742342610E0,3.366708126E0
1.587246389E2,5.233258089E1,5.024589526E0,4.716254757E0,1.328096169E1,9.263626099E1,4.742092774E0,3.367060016E0
1.597246385E2,5.233257546E1,5.024784023E0,4.702891136E0,1.321961946E1,9.238019562E1,4.742402272E0,3.366624084E0
1.607246393E2,5.233257056E1,5.024976524E0,4.459744355E0,1.323751448E1,9.238019562E1,4.742352799E0,3.366693773E0
1.617246397E2,5.233256557E1,5.025172876E0,4.414060917E0,1.341946013E1,9.235565948E1,4.742040691E0,3.367133368E0
1.627246392E2,5.233257681E1,5.025372624E0,4.255610062E0,1.355403488E1,9.235565948E1,4.740196795E0,3.369728680E0
1.637246404E2,5.233257114E1,5.025571810E0,4.033474579E0,1.362699351E1,9.219726562E1,4.739021921E0,3.371380765E0
1.647246405E2,5.233256334E1,5.025771938E0,3.892853378E0,1.376789717E1,9.219726562E1,4.737891516E0,3.372969169E0
1.657246403E2,5.233255050E1,5.025974567E0,3.780612160E0,1.387044841E1,9.084078979E1,4.736951183E0,3.374289632E0
1.667246404E2,5.233253319E1,5.026176833E0,3.733510662E0,1.386312278E1,8.582502747E1,4.736169721E0,3.375386409E0
1.677246413E2,5.233251995E1,5.026384895E0,3.830720760E0,1.407270423E1,9.314727020E1,4.734858852E0,3.377224998E0
1.687246405E2,5.233251120E1,5.026585363E0,3.734531254E0,1.377003353E1,9.314727020E1,4.733924319E0,3.378534826E0
1.697246408E2,5.233250520E1,5.026783975E0,3.697396681E0,1.364320134E1,9.328601074E1,4.732580150E0,3.380417453E0
1.707246408E2,5.233250007E1,5.026982867E0,3.732691885E0,1.358053187E1,9.337352753E1,4.731039546E0,3.382573258E0
1.717246411E2,5.233249251E1,5.027180705E0,3.499545141E0,1.367340698E1,9.337352753E1,4.729467900E0,3.384770364E0
1.727246413E2,5.233248463E1,5.027384886E0,3.439037331E0,1.391471281E1,9.338314819E1,4.728276304E0,3.386434736E0
1.737246411E2,5.233247628E1,5.027592641E0,3.182033364E0,1.416602014E1,9.338314819E1,4.727018562E0,3.388190157E0
1.747246422E2,5.233246909E1,5.027807818E0,3.181530932E0,1.453920993E1,9.305486298E1,4.725328067E0,3.390547403E0
1.757246416E2,5.233246188E1,5.028018897E0,3.138516218E0,1.445158842E1,9.271972656E1,4.724314093E0,3.391960109E0
1.767246414E2,5.233245609E1,5.028225485E0,3.037766479E0,1.414481405E1,9.271972656E1,4.723358085E0,3.393291239E0
1.777246424E2,5.233245197E1,5.028435777E0,2.740973917E0,1.437429979E1,9.207343292E1,4.722941241E0,3.393871398E0
1.787246416E2,5.233244647E1,5.028661010E0,2.561159459E0,1.516975997E1,9.184307098E1,4.722670092E0,3.394248699E0
1.797246411E2,5.233244054E1,5.028895764E0,2.343493120E0,1.591977643E1,9.129329681E1,4.728304351E0,3.386395576E0
1.807246423E2,5.233243169E1,5.029139348E0,2.129938184E0,1.641002745E1,9.129329681E1,4.731640874E0,3.381732052E0
1.817246414E2,5.233242313E1,5.029382193E0,2.161934281E0,1.673382673E1,9.129329681E1,4.733602664E0,3.378985477E0
1.827246414E2,5.233241254E1,5.029630278E0,2.118483292E0,1.686202016E1,9.129329681E1,4.735905832E0,3.375756654E0
1.837246418E2,5.233239700E1,5.029877173E0,2.142164699E0,1.684386187E1,9.129329681E1,4.737338541E0,3.373745778E0
1.847246412E2,5.233237816E1,5.030124317E0,2.316934742E0,1.700514723E1,9.133935547E1,4.739137416E0,3.371218412E0
1.857246416E2,5.233235030E1,5.030374869E0,2.269572260E0,1.742738580E1,1.030347290E2,4.741092437E0,3.368468426E0
1.867246422E2,5.233231586E1,5.030630968E0,2.089975434E0,1.788014669E1,1.030347290E2,4.741358065E0,3.368094525E0
1.877246422E2,5.233227575E1,5.030892283E0,2.007281050E0,1.829525151E1,1.032397766E2,4.741459069E0,3.367952335E0
1.887246417E2,5.233223212E1,5.031155957E0,1.937207058E0,1.854027476E1,1.050982437E2,4.740670259E0,3.369062560E0
