"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.796696500E0,-5.092410278E-1,3.171005859E0,9.226513367E0
1.806646500E0,-6.770420837E-1,3.287463684E0,9.644893341E0
1.816597500E0,-8.647517395E-1,3.263363800E0,1.016506165E1
1.826548500E0,-1.117276611E0,3.106639709E0,1.055829391E1
1.836499500E0,-1.443148956E0,2.844385071E0,1.059526703E1
1.846450500E0,-1.710193634E0,2.528242493E0,1.034094589E1
1.856401500E0,-1.759890289E0,2.274669800E0,9.788744202E0
1.866352500E0,-1.492995300E0,2.147883453E0,9.120234375E0
1.876303500E0,-1.183289337E0,2.290387115E0,8.681646423E0
1.886253500E0,-1.066382446E0,2.566862183E0,8.477920074E0
1.896204500E0,-1.053658905E0,2.765798492E0,8.332123260E0
1.906155500E0,-9.548643494E-1,2.877466278E0,8.300838318E0
1.916106500E0,-8.134085083E-1,2.991080017E0,8.511899414E0
1.926057500E0,-7.203021240E-1,3.182531891E0,8.967402191E0
1.936008500E0,-6.619235229E-1,3.363804932E0,9.484876099E0
1.945959500E0,-6.280938721E-1,3.371888123E0,9.879904633E0
1.955909500E0,-6.870712280E-1,3.143463135E0,9.904902649E0
1.965860500E0,-7.565267944E-1,2.840942230E0,9.599986725E0
1.975811500E0,-8.247848511E-1,2.682421875E0,9.244176636E0
1.985762500E0,-9.264234924E-1,2.714305573E0,9.002429352E0
1.995713500E0,-9.277706909E-1,2.844834137E0,8.813073120E0
2.005664500E0,-8.162525940E-1,3.000510406E0,8.633895721E0
2.015615500E0,-5.867797852E-1,3.181933136E0,8.515342255E0
2.025565500E0,-5.505551147E-1,3.308869171E0,8.662785645E0
2.035516500E0,-5.448669434E-1,3.276835785E0,8.804391174E0
2.045467500E0,-5.510041809E-1,3.207829285E0,9.201515350E0
2.055418500E0,-6.312373352E-1,3.049907684E0,9.583371277E0
2.065369500E0,-6.788383484E-1,2.810106354E0,9.431886292E0
2.075320500E0,-6.881190491E-1,2.568658447E0,8.854387207E0
2.085271500E0,-6.327342224E-1,2.531086578E0,8.352480927E0
2.095222500E0,-3.312611389E-1,2.797981567E0,8.045619049E0
2.105172500E0,-5.014572144E-2,3.243604889E0,8.168663177E0
2.115123500E0,-1.583706665E-1,3.688629456E0,8.806037750E0
2.125074500E0,-5.044509888E-1,3.856131134E0,9.672885132E0
2.135025500E0,-7.771838379E-1,3.665128326E0,1.034049683E1
2.144976500E0,-9.874964905E-1,3.332969055E0,1.066412384E1
2.154927500E0,-1.171014862E0,2.974165192E0,1.073163345E1
2.164878500E0,-1.136885834E0,2.688110046E0,1.038106247E1
2.174828500E0,-8.198451233E-1,2.663261719E0,9.427096252E0
2.184779500E0,-4.831951904E-1,2.762505341E0,8.338709564E0
2.194730500E0,-2.104623413E-1,2.840942230E0,7.486381989E0
2.204681500E0,1.094224548E-1,3.022664337E0,6.925947418E0
2.214632500E0,1.597178650E-1,3.218756561E0,6.810537415E0
2.224583500E0,-6.735992432E-2,3.378025360E0,7.258106689E0
2.234534500E0,-3.634442139E-1,3.431613922E0,8.147557068E0
2.244485500E0,-5.728587341E-1,3.358116760E0,8.972341919E0
2.254435500E0,-6.246510315E-1,3.135230255E0,9.806257782E0
2.264386500E0,-5.412744141E-1,2.902164917E0,1.019455032E1
2.274337500E0,-5.167254639E-1,2.668800201E0,1.021116577E1
2.284288833E0,-3.429368591E-1,2.659968567E0,9.988878021E0
2.294239833E0,-7.828720093E-2,2.876268768E0,9.582922211E0
2.304190833E0,7.170089722E-2,3.163222046E0,9.371112671E0
2.314141833E0,3.921844482E-2,3.335663452E0,9.350904694E0
2.324091833E0,-4.849914551E-2,3.357667694E0,9.294022980E0
