"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.814917042E0,8.899037838E-1,-4.567426443E-1,1.163865179E-1
2.824867042E0,7.992761731E-1,-4.854949117E-1,9.530946612E-2
2.834817042E0,7.472563982E-1,-3.370749950E-1,1.399704665E-1
2.844766042E0,5.038221478E-1,-1.029090807E-1,3.274783194E-1
2.854716042E0,2.174994946E-1,1.674021631E-1,6.175423265E-1
2.864666042E0,-2.518858314E-1,1.348202467E0,7.643498778E-1
2.874616042E0,-9.285941124E-1,2.428544760E0,7.567359805E-1
2.884565042E0,-1.470015645E0,2.887452841E0,7.093601823E-1
2.894515042E0,-1.676495194E0,3.100841761E0,6.595041752E-1
2.904465042E0,-1.387463927E0,2.992455482E0,6.773244143E-1
2.914415042E0,-7.448568344E-1,2.385876179E0,5.978821516E-1
2.924364042E0,-9.391368181E-2,1.424990416E0,3.145058751E-1
2.934314042E0,3.389379382E-1,5.810096860E-1,1.305834949E-1
2.944264042E0,5.965534449E-1,-1.979776919E-1,-6.134306639E-2
2.954214042E0,8.336298466E-1,-9.132771492E-1,-2.797801197E-1
2.964163042E0,1.200506091E0,-1.431116581E0,-7.034522891E-1
2.974113042E0,1.162686467E0,-1.016463041E0,-8.849336505E-1
2.984063042E0,3.114117682E-1,-4.395695329E-1,-3.622347116E-1
2.994013042E0,-6.720374823E-1,-7.448302507E-1,-2.394350804E-2
3.003962042E0,-7.456153035E-1,-1.789440274E0,3.036761582E-1
3.013912292E0,-2.956678867E-1,-1.900609016E0,1.716765463E-1
3.023862292E0,2.141528018E-2,-1.209458828E0,-3.500297666E-1
3.033812292E0,4.804746509E-1,-5.304653645E-1,-4.544874430E-1
3.043761292E0,8.706977963E-1,1.302273721E-1,-3.774009049E-1
3.053711292E0,1.394721389E0,1.679980457E-1,-3.369918764E-1
3.063661292E0,1.986045480E0,-5.219742060E-1,-2.665925622E-1
3.073611292E0,2.288832426E0,-1.606387258E0,-3.124308884E-1
3.083561292E0,2.342902660E0,-2.817006826E0,-4.436957240E-1
3.093510292E0,2.378148794E0,-3.937841654E0,-6.813205481E-1
3.103460292E0,2.359873056E0,-4.468982220E0,-1.042227268E0
3.113410292E0,2.258542538E0,-4.502455711E0,-1.440208197E0
3.123360292E0,2.026802063E0,-4.081451416E0,-1.758753419E0
3.133309292E0,1.922176957E0,-3.109949589E0,-1.859717488E0
3.143259292E0,1.883349299E0,-1.709923029E0,-1.479013324E0
3.153209292E0,1.702661037E0,-4.052667320E-2,-1.034845233E0
3.163159292E0,1.575809360E0,1.664717197E0,-9.665590525E-1
