"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.317429042E0,-8.271954242E0,-4.284823843E0,-3.172720263E0
2.327379042E0,-7.770082460E0,-5.179606297E0,-4.637070639E0
2.337329042E0,-5.288227683E0,-3.765420354E0,-9.819575400E0
2.347278042E0,-3.500821274E0,-3.450578197E0,-1.122342171E1
2.357228042E0,-1.557403258E0,-3.704499968E0,-8.101595029E0
2.367178042E0,1.081638124E0,-3.533910375E0,-8.666882204E0
2.377128042E0,7.891823244E-1,-4.027562726E0,-1.194973243E1
2.387077042E0,-8.928020024E-1,-4.216495619E0,-9.692196146E0
2.397027042E0,-5.721392342E-1,-3.611491817E0,-6.262111856E0
2.406977042E0,-1.597711916E0,-3.749279115E0,-4.972147086E0
2.416927042E0,-3.583733623E0,-4.741972611E0,-4.533354481E0
2.426877042E0,-6.952984943E0,-6.211147524E0,-2.175082946E0
2.436826042E0,-1.008299013E1,-8.010809990E0,2.558099545E0
2.446776042E0,-9.311994982E0,-9.806174752E0,4.537263930E0
2.456726042E0,-5.511517646E0,-1.007306038E1,3.855314863E0
2.466676042E0,-1.866216497E0,-9.495995164E0,4.583496110E0
2.476625042E0,4.918087238E-1,-9.389624956E0,5.104932091E0
2.486575042E0,1.862814295E0,-1.031282897E1,5.356196303E0
2.496525042E0,4.561826036E0,-1.166210556E1,7.354648898E0
2.506475042E0,7.215293376E0,-1.131172870E1,9.758753833E0
2.516424042E0,5.971846715E0,-8.356238932E0,8.742938107E0
2.526374042E0,3.903734778E0,-5.786292928E0,4.746230553E0
2.536324042E0,6.012764946E0,-6.900112665E0,1.374050362E-1
2.546274042E0,8.440261082E0,-7.531378652E0,-3.258028508E0
2.556223042E0,7.282799481E0,-6.379643229E0,-1.022624077E0
2.566173042E0,5.695625417E0,-4.075486506E0,5.391796491E-1
2.576123042E0,6.301706277E0,-2.323746650E0,1.490380425E0
2.586073042E0,6.647070900E0,-1.002389933E0,2.880484903E0
2.596022042E0,5.061428806E0,5.806115574E-1,4.852479432E0
2.605972042E0,3.349242149E0,2.246270458E0,6.735697732E0
2.615922042E0,1.950531008E0,3.711292094E0,8.383123845E0
2.625872042E0,-1.055413654E-1,4.424492190E0,1.005063631E1
2.635821042E0,-5.361603223E0,2.877256948E0,1.088852127E1
2.645771042E0,-1.267221674E1,7.701660097E-2,9.452649754E0
2.655721042E0,-6.753850998E0,1.503396912E0,7.051742662E0
2.665671042E0,-2.311882942E0,5.328962896E0,6.264234395E0
2.675620042E0,-2.865527433E-1,7.220992073E0,6.506158850E0
2.685570042E0,3.559470017E0,7.642274605E0,7.039971047E0
2.695520042E0,4.247969719E0,7.263840469E0,7.976144772E0
2.705470042E0,3.976156930E0,6.504057945E0,8.907255977E0
2.715419042E0,2.890350618E0,6.250302819E0,9.413614912E0
2.725369042E0,1.117885891E0,5.973098019E0,1.008929459E1
2.735319042E0,1.695162781E0,5.655933933E0,9.225094832E0
2.745269042E0,2.207174220E0,6.131347064E0,7.593485438E0
2.755218042E0,2.309269237E0,7.012337106E0,6.796442116E0
2.765168042E0,1.865920482E0,7.547397099E0,6.226740294E0
2.775118042E0,1.263756088E0,7.893130097E0,5.519486232E0
2.785068042E0,8.855172488E-1,7.907773864E0,4.206109210E0
2.795018042E0,8.168756148E-1,7.337930539E0,2.126408677E0
2.804967042E0,7.543228327E-1,6.015398532E0,-1.362029949E0
2.814917042E0,3.368113891E-1,3.886635473E0,-5.675992806E0
2.824867042E0,-1.801335646E-1,1.224906310E0,-9.535194313E0
2.834817042E0,-2.877723263E-1,-1.894706617E0,-1.108513740E1
2.844766042E0,-3.876001581E-1,-5.665287724E0,-1.343284126E1
2.854716042E0,-1.490134842E0,-1.031105726E1,-1.500007281E1
2.864666042E0,-3.099085107E0,-1.483821487E1,-1.343563389E1
2.874616042E0,-3.731977496E0,-1.761797768E1,-9.970033615E0
2.884565042E0,-4.249695818E0,-1.455494767E1,-5.876403199E0
2.894515042E0,-2.829413567E0,-6.602574758E0,-2.986716240E0
2.904465042E0,-6.320025896E-1,-2.958381218E-1,-2.063768917E0
2.914415042E0,-3.839858479E-1,3.623828273E0,-1.292026206E0
2.924364042E0,-6.238208731E-1,6.970849941E0,-6.413021475E-1
2.934314042E0,-4.089703426E-1,9.670271426E0,-2.511645171E-1
2.944264042E0,3.588075180E-1,1.027074890E1,2.549204761E-1
2.954214042E0,3.197515673E0,7.699471484E0,9.177854007E-1
2.964163042E0,6.060467116E0,2.787532593E0,2.362710449E0
2.974113042E0,1.099366005E1,-3.962235294E0,2.757766172E0
2.984063042E0,1.309958622E1,-1.129023901E1,-2.567795983E0
2.994013042E0,1.222885980E1,-1.638621843E1,-8.545895126E0
3.003962042E0,6.591082056E0,-1.951277610E1,-9.148872868E0
3.013912292E0,-3.208500837E0,-1.543293517E1,-1.975263707E0
3.023862292E0,-3.617511526E0,-2.595871389E0,7.974485916E0
3.033812292E0,1.514743142E0,5.708542501E0,1.120659226E1
3.043761292E0,3.786538743E0,7.850721411E0,1.097301704E1
3.053711292E0,3.856891564E0,8.715290717E0,9.194010449E0
3.063661292E0,3.017784543E0,7.894177333E0,8.536812061E0
3.073611292E0,2.038640508E0,6.168440630E0,8.328729537E0
3.083561292E0,2.084486479E0,4.673936749E0,7.439875574E0
3.093510292E0,2.443502012E0,3.431788169E0,6.944466720E0
3.103460292E0,2.775561881E0,2.614772514E0,6.695463041E0
3.113410292E0,2.996625224E0,1.949195650E0,5.912415615E0
3.123360292E0,2.954111581E0,4.132800329E-1,5.592567072E0
3.133309292E0,2.213236906E0,-2.497607176E0,6.128458539E0
3.143259292E0,2.391465886E-1,-5.907672939E0,7.844192995E0
3.153209292E0,-3.902752154E0,-6.949688868E0,8.580594842E0
3.163159292E0,-4.412682568E0,-6.093005117E0,7.381403418E0
3.173108292E0,-2.912698968E0,-5.083167585E0,6.323734492E0
3.183058292E0,-4.353976523E0,-3.763963228E0,6.899088818E0
3.193008292E0,-4.575321995E0,-2.494732684E0,5.786645515E0
3.202958292E0,-5.017075921E0,-1.303931429E0,4.879337740E0
3.212907292E0,-5.918720083E0,-5.601328540E-1,4.077020230E0
3.222857292E0,-6.313273239E0,-2.145080298E-1,2.621532480E0
3.232807292E0,-4.480883030E0,2.873169744E-1,-3.593447310E0
3.242757292E0,-1.981261342E0,7.987992400E-1,-9.244018176E0
3.252706292E0,-4.262586297E0,-3.471790141E-1,-3.667076619E0
3.262656292E0,-4.565972005E0,-1.098937989E0,-8.723893726E-1
3.272606292E0,-2.230197778E0,-9.022142655E-1,1.019550488E-1
3.282556292E0,1.191764876E-1,-1.073185682E0,-1.083957569E0
3.292505292E0,8.048177791E-1,-9.679363847E-1,-5.172371537E0
3.302455292E0,1.483215686E0,-5.552767414E-1,-9.535537544E0
3.312405292E0,7.258745205E-1,4.144389510E-2,-1.023896811E1
3.322355292E0,-3.496766523E-1,5.702666634E-1,-6.884148012E0
3.332304292E0,-3.543174411E-1,1.519778472E0,-3.351314694E0
3.342254292E0,-9.356574154E-1,2.576211880E0,-1.414556072E0
3.352204292E0,-1.588210337E0,3.280748157E0,-7.175803913E-1
3.362154292E0,-1.993540349E0,3.283809174E0,-5.111729479E-1
