"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.249101301E2,5.229861504E1,5.226330641E0,1.189367485E1,1.693553749E0,2.682000410E2,4.817297438E0,3.258555266E0
1.259101305E2,5.229862247E1,5.226306505E0,1.266584933E1,1.667500352E0,2.734348286E2,4.821496115E0,3.252339503E0
1.269101301E2,5.229862467E1,5.226285224E0,1.202185685E1,1.700349540E0,2.712844942E2,4.822213160E0,3.251276252E0
1.279101307E2,5.229861590E1,5.226265070E0,1.172103734E1,1.697335790E0,2.588687747E2,4.818791014E0,3.256346143E0
1.289101298E2,5.229861497E1,5.226241214E0,1.151730753E1,1.679445543E0,2.615519477E2,4.811735376E0,3.266762878E0
1.299101309E2,5.229861129E1,5.226218505E0,1.193648374E1,1.673516537E0,2.607296241E2,4.803104135E0,3.279440151E0
1.309101301E2,5.229860856E1,5.226196043E0,1.208836073E1,1.687769766E0,2.602670605E2,4.799004776E0,3.285436074E0
1.319101303E2,5.229860347E1,5.226172845E0,1.194584476E1,1.665482061E0,2.633800060E2,4.779105456E0,3.314315626E0
1.329101371E2,5.229860216E1,5.226146150E0,1.214108190E1,1.647581852E0,2.603835124E2,4.772071157E0,3.324435878E0
1.339101417E2,5.229859726E1,5.226119138E0,1.181478066E1,1.681741656E0,2.559712195E2,4.760936606E0,3.340362206E0
1.349101427E2,5.229859585E1,5.226094456E0,1.161966088E1,1.665967144E0,2.531167403E2,4.747465863E0,3.359479857E0
1.359101402E2,5.229859453E1,5.226070140E0,1.123235583E1,1.681184638E0,2.591819734E2,4.746087134E0,3.361427368E0
1.369101453E2,5.229859692E1,5.226045541E0,1.186773679E1,1.708945203E0,2.640636916E2,4.742595264E0,3.366352209E0
1.379101499E2,5.229859482E1,5.226019631E0,1.200075089E1,1.657434919E0,2.631463604E2,4.745863578E0,3.361742991E0
1.389101524E2,5.229858956E1,5.225997123E0,1.229852104E1,1.673436502E0,2.589629293E2,4.748643195E0,3.357815486E0
1.399101576E2,5.229858558E1,5.225973840E0,1.177297604E1,1.681719604E0,2.575317622E2,4.753701475E0,3.350650581E0
1.409101609E2,5.229858427E1,5.225952174E0,1.161087011E1,1.665962886E0,2.605171733E2,4.757957632E0,3.344604043E0
1.419101629E2,5.229858450E1,5.225929605E0,1.218668734E1,1.627769606E0,2.645785674E2,4.761206740E0,3.339977158E0
1.429101598E2,5.229858181E1,5.225903791E0,1.213562317E1,1.668011908E0,2.611317469E2,4.760346277E0,3.341203430E0
1.439101590E2,5.229857221E1,5.225880453E0,1.229082088E1,1.692803354E0,2.516536921E2,4.759153040E0,3.342902837E0
1.449101632E2,5.229857241E1,5.225856552E0,1.225754227E1,1.693792253E0,2.536836486E2,4.763805391E0,3.336269658E0
1.459101623E2,5.229856946E1,5.225833702E0,1.252437032E1,1.678158807E0,2.539208520E2,4.765195224E0,3.334284257E0
1.469101624E2,5.229856615E1,5.225807126E0,1.224246444E1,1.698609176E0,2.572682514E2,4.762434259E0,3.338226619E0
1.479101610E2,5.229856755E1,5.225783969E0,1.193016789E1,1.673578512E0,2.615716136E2,4.758002852E0,3.344539713E0
1.489101599E2,5.229856297E1,5.225760432E0,1.150683998E1,1.657598083E0,2.619872704E2,4.757773708E0,3.344865674E0
1.499101573E2,5.229856743E1,5.225731164E0,1.189027633E1,1.634030437E0,2.597421020E2,4.759054176E0,3.343043581E0
1.509101570E2,5.229855935E1,5.225710014E0,1.221361435E1,1.650728033E0,2.530896121E2,4.754398926E0,3.349660861E0
1.519101548E2,5.229855368E1,5.225689767E0,1.192730076E1,1.678754837E0,2.505655348E2,4.752403237E0,3.352491686E0
1.529101537E2,5.229855067E1,5.225664768E0,1.299625658E1,1.647172543E0,2.495429340E2,4.754834921E0,3.349041938E0
1.539101528E2,5.229855271E1,5.225639237E0,1.298566344E1,1.656811483E0,2.575013565E2,4.753414352E0,3.351057897E0
1.549101526E2,5.229855075E1,5.225614995E0,1.305829491E1,1.663081439E0,2.588406199E2,4.754835386E0,3.349041279E0
1.559101515E2,5.229854704E1,5.225594509E0,1.274291175E1,1.661556496E0,2.545035808E2,4.754614361E0,3.349355058E0
1.569101503E2,5.229854738E1,5.225571811E0,1.219241245E1,1.657743638E0,2.595647485E2,4.747024949E0,3.360102851E0
1.579101492E2,5.229854367E1,5.225546739E0,1.217497575E1,1.675875495E0,2.589816068E2,4.748214937E0,3.358421049E0
1.589101481E2,5.229853983E1,5.225521454E0,1.310896750E1,1.661438772E0,2.571078325E2,4.746854095E0,3.360344214E0
1.599101474E2,5.229853994E1,5.225496925E0,1.292898498E1,1.677189762E0,2.578012210E2,4.748524253E0,3.357983688E0
1.609101474E2,5.229853459E1,5.225473854E0,1.258454012E1,1.680156410E0,2.543515174E2,4.754753366E0,3.349157724E0
1.619101465E2,5.229853118E1,5.225450300E0,1.293910216E1,1.677940036E0,2.533862676E2,4.751976210E0,3.353096947E0
1.629101453E2,5.229853181E1,5.225427401E0,1.314365729E1,1.640646049E0,2.572899938E2,4.749925565E0,3.356001215E0
1.639101454E2,5.229853068E1,5.225401571E0,1.319656420E1,1.639395612E0,2.600611672E2,4.752475161E0,3.352389727E0
1.649101448E2,5.229852612E1,5.225381912E0,1.367151483E1,1.631958007E0,2.591002411E2,4.755762735E0,3.347724278E0
1.659101442E2,5.229852732E1,5.225354715E0,1.345900171E1,1.688800987E0,2.614856521E2,4.767938705E0,3.330359971E0
1.669101439E2,5.229852293E1,5.225330957E0,1.311235818E1,1.663931385E0,2.585444960E2,4.772970427E0,3.323144646E0
1.679101428E2,5.229851596E1,5.225310335E0,1.299015256E1,1.661198724E0,2.527719943E2,4.776606514E0,3.317916100E0
1.689101422E2,5.229850938E1,5.225286758E0,1.324515414E1,1.666016154E0,2.468901673E2,4.775195505E0,3.319946524E0
1.699101421E2,5.229850689E1,5.225265133E0,1.266388090E1,1.649504278E0,2.470915215E2,4.778126094E0,3.315727381E0
