"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.579889292E0,-2.816189080E-3,-3.129239660E-3,-1.941150054E-3
1.589829292E0,2.172177657E-3,-1.914571738E-3,-3.232782707E-3
1.599768292E0,2.512263134E-3,-3.591564484E-3,-1.844476908E-3
1.609707292E0,1.405719668E-3,2.253808081E-3,-9.496547282E-4
1.619646292E0,-2.709396183E-3,1.143665425E-2,-3.569671884E-3
1.629585292E0,-9.059039876E-4,1.557786949E-2,-2.471918240E-3
1.639524292E0,9.567104280E-4,2.684973646E-3,-4.764115438E-4
1.649463292E0,-2.600867301E-4,-7.421455812E-3,1.908449456E-3
1.659402292E0,-5.784282461E-3,-3.321253229E-3,7.853945717E-4
1.669342292E0,-2.925112844E-3,6.220320240E-3,-2.941966057E-3
1.679281292E0,-1.801922917E-4,-3.719129600E-3,2.937228419E-3
1.689220292E0,-6.869919598E-4,-6.675238255E-3,3.517798148E-3
1.699159292E0,-2.304595895E-3,-2.535887063E-3,1.028275117E-3
1.709098292E0,1.792410389E-3,1.531558693E-3,3.810745664E-3
1.719037292E0,7.938187569E-3,3.877310082E-4,1.688471995E-3
1.728976292E0,2.345016226E-3,-5.068020895E-3,8.053693920E-3
1.738915292E0,-5.372025073E-3,-4.493005108E-4,1.686075702E-3
1.748855292E0,-9.849993512E-4,4.659974016E-3,6.946085021E-3
1.758794292E0,5.554392934E-3,-6.764720660E-3,8.811895736E-3
1.768733292E0,-3.208472393E-3,-1.802243479E-2,8.365550078E-3
1.778672292E0,-1.341823302E-2,-9.727220982E-3,6.999081932E-3
1.788611292E0,-1.580215991E-3,1.583965868E-2,1.032909844E-2
1.798550292E0,1.007311046E-3,1.660611480E-2,1.140741259E-2
1.808489292E0,-8.685795590E-3,-1.876039803E-2,1.123963296E-2
1.818428292E0,-5.035401322E-3,-2.436661720E-2,1.700988971E-3
1.828367292E0,3.583120182E-3,1.390677411E-3,3.176647238E-3
1.838307292E0,-4.267877899E-3,7.802770473E-3,1.032164134E-2
1.848246292E0,5.439875647E-3,2.029672451E-2,7.204145193E-3
1.858185292E0,2.757273614E-3,1.888871007E-2,1.022948883E-3
1.868124292E0,4.300842062E-3,9.440081194E-3,6.035816390E-3
1.878063292E0,2.882177010E-3,8.647259325E-3,1.069847867E-2
1.888002292E0,-3.096086904E-3,2.099899948E-2,1.424234733E-2
1.897941292E0,-2.456928603E-3,3.598620370E-2,1.494968310E-2
1.907880292E0,9.666046128E-3,3.177414834E-2,1.438482665E-2
1.917820292E0,1.438543387E-2,5.144935567E-3,9.913912043E-3
1.927759292E0,5.277955905E-3,-1.198291779E-2,1.031470485E-3
1.937698292E0,3.353953362E-4,-9.177012369E-3,2.822712995E-3
1.947637292E0,6.816996261E-3,2.610671567E-3,2.871714532E-3
1.957576292E0,1.989658177E-2,8.873627521E-3,9.101381525E-3
1.967515292E0,2.497842535E-2,1.935769245E-2,7.977792993E-3
1.977454292E0,1.939830184E-2,2.773360163E-2,7.762609981E-3
1.987393292E0,1.423336752E-2,2.954215370E-2,7.571927737E-3
1.997333292E0,1.011185907E-2,3.217681870E-2,4.771347623E-3
2.007272292E0,1.022557728E-2,4.165713862E-2,4.757499322E-3
2.017211292E0,1.061652973E-2,5.360274762E-2,5.471226294E-3
2.027150292E0,1.120029390E-2,5.292763561E-2,8.944787085E-3
2.037089292E0,1.496493816E-2,3.541335836E-2,6.253396627E-3
2.047028292E0,1.244865358E-3,2.224455960E-2,9.004708380E-3
2.056967292E0,-1.881672814E-2,1.316318102E-2,2.629101276E-3
2.066906292E0,7.132848725E-3,1.956089213E-2,3.010998480E-3
2.076846292E0,2.213496715E-2,3.395421430E-2,2.239746973E-3
2.086785292E0,1.752450317E-2,5.470716208E-2,5.025413353E-3
2.096724292E0,7.132316008E-3,7.867534459E-2,8.104293607E-3
2.106663292E0,1.718654856E-2,8.052571118E-2,6.942889187E-3
2.116602292E0,2.195040882E-2,7.004510611E-2,8.721347898E-3
2.126541292E0,1.760279760E-2,6.478456408E-2,4.186783917E-3
2.136480292E0,1.209484972E-2,7.656798512E-2,9.020408615E-4
2.146419292E0,9.728910029E-2,7.905936986E-2,-6.521800533E-4
2.156358292E0,4.798973724E-2,1.025724187E-1,-1.544603892E-2
2.166298292E0,8.281855285E-2,1.125555485E-1,-2.276893519E-2
2.176236542E0,3.811792657E-2,1.641380489E-1,-6.797956303E-3
2.186175542E0,5.319647864E-2,1.745150685E-1,-9.277625009E-3
2.196114542E0,7.350654900E-2,2.299935073E-1,-2.595222555E-3
2.206053542E0,1.179198176E-1,2.875446677E-1,-7.442440838E-3
2.215992542E0,1.341283470E-1,3.460010588E-1,-2.696660720E-2
2.225931542E0,1.379891336E-1,3.759669662E-1,-3.901688010E-2
2.235870542E0,1.269042641E-1,4.100516737E-1,-2.782148309E-2
2.245810542E0,1.491938531E-1,4.618602991E-1,-2.597617917E-2
2.255749542E0,1.878461689E-1,5.265276432E-1,-3.612495214E-2
2.265688542E0,2.036011666E-1,6.226483583E-1,-4.851876944E-2
2.275627542E0,2.522262037E-1,7.154107690E-1,-7.111329585E-2
2.285566542E0,2.856315672E-1,8.156780005E-1,-1.182211563E-1
2.295505542E0,3.109587729E-1,8.722600341E-1,-1.830486208E-1
2.305444542E0,2.853575349E-1,9.258944988E-1,-2.140475512E-1
2.315383542E0,2.721695602E-1,9.542962909E-1,-2.102530748E-1
2.325322542E0,2.922777534E-1,9.881147146E-1,-2.216165215E-1
2.335262542E0,3.545083702E-1,1.000994325E0,-2.428030372E-1
2.345201542E0,4.137615860E-1,9.499654770E-1,-2.754898667E-1
2.355140542E0,4.249817431E-1,7.914046049E-1,-2.988079786E-1
2.365079542E0,4.065888822E-1,5.127796531E-1,-3.207284510E-1
2.375018542E0,3.789072037E-1,1.435675323E-1,-3.566470444E-1
2.384957542E0,3.537917137E-1,-2.209646255E-1,-4.179764390E-1
2.394896542E0,3.290783763E-1,-5.097671747E-1,-5.302841067E-1
2.404835542E0,2.573682368E-1,-7.058967352E-1,-6.323555708E-1
2.414775542E0,1.990447640E-1,-8.378558159E-1,-6.877053976E-1
2.424714542E0,1.439394355E-1,-9.405174851E-1,-7.030673027E-1
2.434653542E0,8.743435144E-2,-1.007106543E0,-7.042250037E-1
2.444592542E0,2.746421844E-2,-1.039730787E0,-6.990965605E-1
2.454531542E0,6.190355867E-3,-1.040473580E0,-6.818767786E-1
2.464470542E0,3.726784885E-2,-1.028303981E0,-6.446010470E-1
2.474409542E0,9.350661933E-2,-9.974284172E-1,-6.085128188E-1
2.484348542E0,1.494742781E-1,-9.262000918E-1,-5.802849531E-1
2.494287542E0,1.922150850E-1,-8.217703104E-1,-5.346463323E-1
2.504227542E0,2.197441906E-1,-7.020974755E-1,-4.718852341E-1
2.514166542E0,1.768174917E-1,-5.761432648E-1,-3.755733371E-1
2.524105542E0,1.825137287E-1,-4.712676704E-1,-2.471288145E-1
2.534044542E0,1.724834591E-1,-3.966078162E-1,-1.177702770E-1
2.543983542E0,1.148888767E-1,-2.814836204E-1,-2.810457535E-2
2.553922542E0,2.333019301E-2,-1.285345554E-1,2.024218254E-2
2.563861542E0,-9.935951233E-2,5.080696195E-2,2.499299496E-2
2.573800542E0,-2.246630937E-1,2.488838285E-1,-3.294050694E-4
2.583739542E0,-3.438369036E-1,4.563581944E-1,-3.843391687E-2
2.593679542E0,-4.444167614E-1,6.271738410E-1,-5.634526908E-2
2.603618542E0,-5.365917087E-1,7.734692693E-1,-6.346549839E-2
2.613557542E0,-6.099074483E-1,9.045929313E-1,-4.344944656E-2
2.623496542E0,-6.657693982E-1,1.028240919E0,-1.501700468E-2
2.633435542E0,-7.130138874E-1,1.154916048E0,-3.410415724E-3
2.643374542E0,-7.094929218E-1,1.218664169E0,8.766355924E-3
2.653313542E0,-6.575162411E-1,1.170840621E0,2.030769736E-2
2.663252542E0,-6.107625961E-1,1.053633928E0,4.166411608E-2
2.673191542E0,-5.633735061E-1,9.165230989E-1,6.537770480E-2
2.683131542E0,-5.163391829E-1,7.834026217E-1,9.016800672E-2
2.693070542E0,-4.876776934E-1,6.990783811E-1,7.952760905E-2
2.703009542E0,-4.540422261E-1,6.530613899E-1,6.568023562E-2
2.712948542E0,-4.027540088E-1,6.360096931E-1,4.342713207E-2
2.722887542E0,-3.317805231E-1,6.168711185E-1,2.082248591E-2
2.732826542E0,-2.446898073E-1,5.934422612E-1,1.836810261E-3
2.742765542E0,-1.613770723E-1,5.488092899E-1,5.089595448E-3
2.752704542E0,-8.903230727E-2,5.020841360E-1,1.816411875E-2
2.762643542E0,-3.793582693E-2,4.516539872E-1,2.407713607E-2
2.772582542E0,1.555802301E-2,3.841535151E-1,2.574107796E-2
2.782522542E0,7.612416148E-2,3.177433312E-1,1.068036910E-2
2.792461542E0,1.652311385E-1,2.501067519E-1,-8.657108992E-3
2.802400542E0,2.613131702E-1,1.675042957E-1,-1.170722768E-2
2.812339542E0,3.240633905E-1,6.931806356E-2,6.610248238E-4
2.822278542E0,3.795029521E-1,-1.840513200E-2,3.687548637E-2
2.832217542E0,4.074477553E-1,-1.011516750E-1,6.556252390E-2
2.842156542E0,3.847861290E-1,-1.264461130E-1,6.997511536E-2
2.852095542E0,3.338204026E-1,-1.226212829E-1,7.085262984E-2
2.862034542E0,2.431160957E-1,-1.001157090E-1,1.012960225E-1
2.871974542E0,1.648359299E-1,-4.619095474E-2,1.172307804E-1
2.881913542E0,9.511969984E-2,2.375989780E-2,1.244788393E-1
2.891852542E0,3.483771160E-2,8.989524096E-2,1.058716029E-1
2.901791542E0,-2.628702670E-3,1.380792856E-1,8.833042532E-2
