"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.346507361E2,5.238714111E1,4.863129736E0,-2.084322152E0,2.223891196E0,3.533129808E2,4.909682651E0,3.117619812E0
1.356507189E2,5.238716604E1,4.863124698E0,-1.513787015E0,2.241562793E0,3.470199507E2,4.907563784E0,3.120954139E0
1.366506941E2,5.238719410E1,4.863125214E0,-1.841238674E0,2.376829465E0,3.495599181E2,4.909529337E0,3.117861242E0
1.376506698E2,5.238720983E1,4.863113940E0,-2.017788689E0,2.513136747E0,3.502315355E2,4.907095852E0,3.121689820E0
1.386506343E2,5.238723262E1,4.863106657E0,-9.280129708E-1,2.439807915E0,3.475767700E2,4.917442889E0,3.105365109E0
1.396505945E2,5.238725098E1,4.863098098E0,-1.055984558E0,2.290684891E0,3.449555996E2,4.915367809E0,3.108648635E0
1.406505638E2,5.238727116E1,4.863079319E0,-1.534066170E0,2.373762114E0,3.403240618E2,4.942761918E0,3.064904836E0
1.416505296E2,5.238729479E1,4.863075859E0,-1.516086297E0,2.367509975E0,3.435982140E2,4.946800023E0,3.058382998E0
1.426504923E2,5.238731614E1,4.863080842E0,-1.705690245E0,2.397425917E0,3.524363641E2,4.962465073E0,3.032899179E0
1.436504598E2,5.238733684E1,4.863070157E0,-1.256930075E0,2.461755875E0,3.508491999E2,4.951433471E0,3.050875876E0
1.446504148E2,5.238736355E1,4.863052843E0,-1.511675782E0,2.624502082E0,3.454114019E2,4.937753281E0,3.072967551E0
1.456503808E2,5.238739256E1,4.863050354E0,-1.175147844E0,2.523398491E0,3.516928545E2,4.923694234E0,3.095443768E0
1.466503515E2,5.238742509E1,4.863044968E0,-2.107036851E0,2.624768761E0,3.528927885E2,4.902932702E0,3.128224410E0
1.476503236E2,5.238744544E1,4.863027806E0,-1.774947912E0,2.576167392E0,3.445557270E2,4.898976118E0,3.134417016E0
1.486502992E2,5.238746989E1,4.863017953E0,-1.586900468E0,2.447615524E0,3.463040480E2,4.886085322E0,3.154474165E0
1.496502851E2,5.238748770E1,4.863012785E0,-1.664653973E0,2.159987248E0,3.461274042E2,4.873220032E0,3.174313083E0
1.506502558E2,5.238750579E1,4.863004170E0,-1.320948479E0,2.309943394E0,3.478957942E2,4.873707427E0,3.173564707E0
1.516502380E2,5.238753663E1,4.863011123E0,-2.873897300E0,2.482760402E0,3.531719564E2,4.864205143E0,3.188109997E0
1.526502210E2,5.238755732E1,4.863007976E0,-1.749053789E0,2.598838504E0,3.530847949E2,4.862572659E0,3.190599344E0
1.536502070E2,5.238757400E1,4.862998452E0,-1.694654427E0,2.345573047E0,3.481250276E2,4.863003780E0,3.189942204E0
1.546501937E2,5.238758702E1,4.862988629E0,-2.016138446E0,2.302136009E0,3.485370889E2,4.863460258E0,3.189246204E0
1.556501820E2,5.238761205E1,4.862973431E0,-8.534045303E-1,2.377660422E0,3.493782863E2,4.877550246E0,3.167655384E0
1.566501716E2,5.238763419E1,4.862950705E0,-2.052335478E0,2.470793319E0,3.417513274E2,4.890624491E0,3.147432147E0
1.576501621E2,5.238764711E1,4.862937809E0,-1.031678990E0,2.293798871E0,3.393717250E2,4.905075006E0,3.124864191E0
1.586501548E2,5.238767492E1,4.862930429E0,-1.452773367E0,2.559115418E0,3.434704571E2,4.908138962E0,3.120049512E0
1.596501478E2,5.238769661E1,4.862929343E0,-1.917782766E0,2.369708445E0,3.431735842E2,4.898533670E0,3.135108439E0
1.606501427E2,5.238771903E1,4.862921469E0,-2.381347755E0,2.429360981E0,3.442843804E2,4.887411349E0,3.152419284E0
1.616501387E2,5.238774368E1,4.862910550E0,-2.131827393E0,2.711867471E0,3.448801046E2,4.874162670E0,3.172865471E0
1.626501350E2,5.238776219E1,4.862897559E0,-1.473521299E0,2.618153311E0,3.467578099E2,4.863389505E0,3.189354096E0
1.636501324E2,5.238778828E1,4.862897909E0,-9.894042956E-1,2.561366736E0,3.491093912E2,4.858380549E0,3.196979117E0
1.646501311E2,5.238781264E1,4.862903161E0,-1.845114858E0,2.432634343E0,3.553595179E2,4.864670754E0,3.187399487E0
