"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.489747562E2,5.233561616E1,4.867310434E0,1.237473650E0,1.610146156E0,4.468303999E1,4.732719107E0,3.380222906E0
1.499747441E2,5.233562378E1,4.867331772E0,1.834013040E0,1.585498651E0,4.948949300E1,4.733431356E0,3.379225449E0
1.509747334E2,5.233562648E1,4.867355863E0,1.518726107E0,1.597759230E0,6.241355178E1,4.733737936E0,3.378795966E0
1.519747218E2,5.233562678E1,4.867383397E0,8.561771233E-1,1.576321258E0,7.738047481E1,4.736145456E0,3.375420456E0
1.529747127E2,5.233562917E1,4.867403314E0,1.227145958E0,1.570806754E0,8.036586037E1,4.738289993E0,3.372409372E0
1.539747036E2,5.233563411E1,4.867424005E0,1.189880507E0,1.545725428E0,7.333440344E1,4.738525941E0,3.372077837E0
1.549746944E2,5.233563605E1,4.867441050E0,1.867797855E0,1.364041062E0,7.025458270E1,4.742070785E0,3.367090985E0
1.559746872E2,5.233563286E1,4.867459847E0,1.307925927E0,1.256276765E0,8.054196781E1,4.742361143E0,3.366682020E0
1.569746802E2,5.233563514E1,4.867478102E0,1.194533810E0,1.151448824E0,8.165267936E1,4.741765154E0,3.367521383E0
1.579746736E2,5.233563269E1,4.867502700E0,1.771234041E0,1.217655191E0,8.702767343E1,4.741218487E0,3.368291004E0
1.589746674E2,5.233563181E1,4.867518569E0,9.450315805E-1,1.182156832E0,8.889554083E1,4.740832728E0,3.368833935E0
1.599746618E2,5.233563065E1,4.867537949E0,1.331176796E0,1.129121838E0,9.237920853E1,4.739693378E0,3.370436725E0
1.609746571E2,5.233562806E1,4.867549840E0,9.465791155E-1,8.990210985E-1,9.665476742E1,4.738685441E0,3.371853693E0
1.619746518E2,5.233562604E1,4.867573657E0,1.222069078E0,1.048197871E0,9.665684216E1,4.737042123E0,3.374161963E0
1.629746473E2,5.233562775E1,4.867595527E0,1.009557360E0,1.226868729E0,8.979442203E1,4.739186260E0,3.371149749E0
1.639746432E2,5.233562782E1,4.867621909E0,1.563409175E0,1.375162135E0,8.506465382E1,4.740154687E0,3.369787912E0
1.649746392E2,5.233562916E1,4.867651767E0,1.383186830E0,1.505755554E0,8.936992313E1,4.737355191E0,3.373722399E0
1.659746360E2,5.233563570E1,4.867669880E0,1.607834207E0,1.566356662E0,8.426143094E1,4.736585902E0,3.374802369E0
1.669746332E2,5.233563575E1,4.867695554E0,1.337816642E0,1.509350639E0,8.899366282E1,4.735639594E0,3.376130132E0
1.679746308E2,5.233563663E1,4.867719213E0,1.438629071E0,1.592148018E0,8.830096645E1,4.732373119E0,3.380707277E0
1.689746286E2,5.233563624E1,4.867743256E0,1.796401440E0,1.620517817E0,9.159104521E1,4.733068904E0,3.379733093E0
1.699746253E2,5.233563978E1,4.867770480E0,1.621675599E0,1.619547226E0,8.718881855E1,4.735225481E0,3.376710926E0
1.709746239E2,5.233563964E1,4.867793580E0,1.541456045E0,1.607014244E0,8.697520526E1,4.727074018E0,3.388112787E0
1.719746225E2,5.233564205E1,4.867817399E0,1.345539176E0,1.581710060E0,8.656103870E1,4.726019622E0,3.389583391E0
