"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.766327625E0,-6.295555234E-1,4.933513105E-1,-9.878637642E-2
2.776277625E0,-8.495666981E-1,6.625059843E-1,-1.486556828E-1
2.786226625E0,-7.356818914E-1,6.210422516E-1,-1.504450142E-1
2.796176625E0,-3.640547991E-1,3.298141062E-1,-1.083750725E-1
2.806126625E0,3.752925619E-2,-9.309235960E-2,-5.211480334E-2
2.816076625E0,2.911996245E-1,-3.888758123E-1,2.087445185E-2
2.826026625E0,3.812780082E-1,-4.051547050E-1,8.382880688E-2
2.835976625E0,2.789476514E-1,-2.188567370E-1,9.377038479E-2
2.845925625E0,5.978463963E-2,5.047985166E-2,7.538007945E-2
2.855875625E0,-1.849806309E-1,3.259612024E-1,5.296335090E-3
2.865825625E0,-3.931305408E-1,4.864124060E-1,-6.512510777E-2
2.875775625E0,-4.275199473E-1,4.720246792E-1,-1.108755544E-1
2.885725625E0,-2.561723888E-1,2.700669467E-1,-1.013851464E-1
2.895675625E0,4.227021709E-2,-4.392001778E-2,-3.484074026E-2
2.905625625E0,3.051005900E-1,-3.226829469E-1,6.690549850E-2
2.915574625E0,4.226216078E-1,-4.158376455E-1,1.221557036E-1
2.925524625E0,3.838698268E-1,-3.510864973E-1,1.272806525E-1
2.935473875E0,2.188174576E-1,-2.030254006E-1,8.984379470E-2
2.945423875E0,4.740832373E-3,-1.732076891E-2,3.267735988E-2
2.955373875E0,-1.356205493E-1,1.337821931E-1,-5.589964241E-2
2.965323875E0,-1.912942082E-1,2.247827798E-1,-1.067598686E-1
2.975272875E0,-1.442079246E-1,2.536240220E-1,-1.293224245E-1
2.985222875E0,-3.916717693E-2,1.924931556E-1,-1.053304076E-1
2.995172875E0,4.746305570E-2,6.580951810E-2,-5.127835646E-2
3.005122875E0,7.473488897E-2,-6.776345521E-2,5.939392839E-3
3.015072875E0,6.100629270E-2,-1.500383466E-1,3.154781833E-2
3.025022875E0,5.371950567E-2,-1.618830711E-1,3.568333015E-2
3.034972875E0,7.892898470E-2,-1.239537969E-1,2.208576538E-2
3.044921875E0,1.391972154E-1,-7.295457274E-2,1.778972149E-2
3.054871875E0,1.901397556E-1,-4.046719894E-2,3.033374436E-2
3.064821875E0,2.033492029E-1,-2.430648915E-2,3.832442313E-2
3.074771875E0,1.432174295E-1,-8.225788362E-3,2.356811240E-2
3.084721875E0,9.596332908E-3,1.229614392E-2,-1.061129197E-2
3.094671875E0,-1.505563110E-1,4.511214793E-2,-4.278680682E-2
3.104620875E0,-2.372581363E-1,7.842268050E-2,-6.558648497E-2
3.114570875E0,-2.191736698E-1,9.388285875E-2,-6.389884651E-2
3.124520875E0,-1.175847650E-1,9.403174371E-2,-3.037479147E-2
3.134470875E0,5.446130782E-2,3.213082626E-2,2.070863172E-2
3.144420875E0,2.162578255E-1,-7.348911464E-2,5.494293198E-2
3.154370875E0,2.749200761E-1,-1.525120288E-1,6.328048557E-2
3.164319875E0,2.550704181E-1,-1.811374575E-1,2.711576782E-2
3.174269875E0,1.986782551E-1,-1.700352728E-1,-3.183117509E-2
3.184219875E0,1.166455299E-1,-1.197485104E-1,-7.593954355E-2
3.194169875E0,3.534534574E-2,-4.733370245E-2,-8.900315315E-2
3.204119875E0,-3.324830160E-2,1.507772692E-2,-5.324098840E-2
3.214069875E0,-8.659354597E-2,6.764559448E-2,2.002291149E-3
3.224019875E0,-1.071655229E-1,9.655824304E-2,3.500064835E-2
3.233968875E0,-1.165678129E-1,9.983631968E-2,3.507441655E-2
3.243918875E0,-1.143690273E-1,7.171411067E-2,8.456552401E-3
3.253868875E0,-7.060477138E-2,3.552494571E-2,-2.453388646E-2
3.263818875E0,-2.364282031E-3,-2.273318172E-2,-3.798112273E-2
