"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.281888702E2,5.235017491E1,4.931925093E0,-3.345175947E0,1.557273022E0,3.301094159E2,5.190506383E0,2.623581621E0
1.291888705E2,5.235016942E1,4.931910802E0,-3.349420113E0,1.191101132E0,3.183165125E2,5.219163357E0,2.566100327E0
1.301888707E2,5.235016720E1,4.931899226E0,-3.662271646E0,1.018053835E0,3.099710040E2,5.213988617E0,2.576598482E0
1.311888704E2,5.235014567E1,4.931890598E0,-3.766858237E0,6.105002048E-1,2.686923468E2,5.237765111E0,2.527914886E0
1.321888711E2,5.235015131E1,4.931874607E0,-3.624978261E0,8.253279510E-1,2.842965528E2,5.057813618E0,2.871072697E0
1.331888257E2,5.235015014E1,4.931851195E0,-3.881012472E0,1.047602777E0,2.801476210E2,5.073230533E0,2.859367830E0
1.341888252E2,5.235014672E1,4.931855118E0,-4.264720847E0,6.612166333E-1,2.776975704E2,5.060642946E0,2.866082693E0
1.351888272E2,5.235014070E1,4.931827141E0,-3.198541339E0,8.678741197E-1,2.713527036E2,5.072563987E0,2.844930866E0
1.361888280E2,5.235014235E1,4.931814270E0,-3.700471726E0,9.661816938E-1,2.753268748E2,5.052472354E0,2.880461793E0
1.371888295E2,5.235014284E1,4.931803194E0,-3.977123679E0,8.118754206E-1,2.771399885E2,5.044283154E0,2.894778834E0
1.381888331E2,5.235015220E1,4.931796801E0,-3.542077724E0,7.498038586E-1,2.854179356E2,4.998977785E0,2.972332105E0
1.391888342E2,5.235015759E1,4.931784310E0,-3.348973513E0,8.040484646E-1,2.890160851E2,4.990409719E0,2.986695142E0
1.401888359E2,5.235015856E1,4.931783325E0,-3.670864320E0,5.384126603E-1,2.883838290E2,4.977938993E0,3.007434191E0
1.411888373E2,5.235017623E1,4.931791854E0,-3.795515600E0,6.672657612E-1,3.002860277E2,4.930312402E0,3.084891675E0
1.421888359E2,5.235017809E1,4.931773328E0,-3.851358197E0,8.232030162E-1,2.956143830E2,4.946134039E0,3.059459936E0
1.431888371E2,5.235018286E1,4.931759786E0,-3.522836890E0,8.306667956E-1,2.927275258E2,4.926089938E0,3.091629821E0
1.441888365E2,5.235018025E1,4.931748198E0,-3.504829764E0,6.523150000E-1,2.801679440E2,4.938121281E0,3.072376156E0
1.451888363E2,5.235017910E1,4.931721098E0,-3.428100262E0,1.036213939E0,2.773738829E2,4.954189087E0,3.046399108E0
1.461888313E2,5.235017755E1,4.931711145E0,-3.781229680E0,9.165110871E-1,2.736725618E2,4.935265895E0,3.076960770E0
1.471888288E2,5.235018088E1,4.931696342E0,-3.417972314E0,9.545828425E-1,2.788979350E2,4.939127414E0,3.070758444E0
1.481888269E2,5.235017189E1,4.931680227E0,-3.366572507E0,8.441413517E-1,2.676117430E2,4.939986983E0,3.069375448E0
1.491888262E2,5.235016612E1,4.931669934E0,-3.698475634E0,7.040302551E-1,2.606555992E2,4.936245595E0,3.075388830E0
1.501888244E2,5.235015808E1,4.931656129E0,-3.869364623E0,6.703052552E-1,2.528124558E2,4.910541401E0,3.116267027E0
1.511888231E2,5.235014631E1,4.931635021E0,-3.627811410E0,9.550787879E-1,2.430610629E2,4.959195270E0,3.038242799E0
1.521888220E2,5.235013955E1,4.931592510E0,-3.516002448E0,1.644735330E0,2.502577383E2,4.975683485E0,3.011164375E0
1.531888198E2,5.235014152E1,4.931583897E0,-3.365011101E0,1.176025898E0,2.544672578E2,4.945939877E0,3.059773809E0
1.541888191E2,5.235013465E1,4.931566566E0,-3.658536002E0,1.096630902E0,2.539910865E2,4.964117402E0,3.030193963E0
1.551888182E2,5.235013639E1,4.931558840E0,-3.713803669E0,9.625088327E-1,2.578957628E2,4.934081444E0,3.078859746E0
1.561888177E2,5.235014185E1,4.931557286E0,-3.471820445E0,7.028069646E-1,2.691769179E2,4.927221227E0,3.089826534E0
1.571888170E2,5.235013670E1,4.931541825E0,-3.437454344E0,7.224204932E-1,2.642753731E2,4.935061791E0,3.077288116E0
1.581888160E2,5.235013567E1,4.931530835E0,-3.445466858E0,6.910833687E-1,2.651059568E2,5.180537556E0,3.047278731E0
1.591888156E2,5.235013050E1,4.931522444E0,-3.237406835E0,6.346647439E-1,2.643610277E2,5.360383043E0,3.001241811E0
1.601888145E2,5.235013432E1,4.931512494E0,-3.475334628E0,7.745652434E-1,2.717186437E2,5.807800242E0,2.909607934E0
1.611888142E2,5.235012998E1,4.931483190E0,-3.092513036E0,1.055041331E0,2.682729810E2,6.030392758E0,2.870447086E0
1.621888137E2,5.235013529E1,4.931497368E0,-3.559161409E0,6.793625664E-1,2.730438177E2,5.020151611E0,2.952286853E0
1.631888130E2,5.235014178E1,4.931483424E0,-3.052249420E0,9.098443335E-1,2.771718739E2,4.962247499E0,3.033255149E0
1.641888136E2,5.235014019E1,4.931487275E0,-3.053691740E0,5.925930897E-1,2.679989921E2,4.885778302E0,3.154949669E0
1.651888126E2,5.235014029E1,4.931467584E0,-3.101318192E0,7.674508741E-1,2.598270249E2,4.848989990E0,3.211204308E0
1.661888124E2,5.235013306E1,4.931452241E0,-2.903520152E0,8.491077629E-1,2.510202813E2,4.835881951E0,3.230910520E0
1.671888124E2,5.235012509E1,4.931438351E0,-3.542568379E0,8.799200521E-1,2.433943950E2,4.826115866E0,3.245480347E0
1.681888124E2,5.235012191E1,4.931428232E0,-3.559733540E0,9.365854223E-1,2.440051331E2,4.815315298E0,3.261483652E0
1.691888120E2,5.235011491E1,4.931424068E0,-3.206202223E0,7.702688532E-1,2.387776905E2,4.808963588E0,3.270841825E0
1.701888115E2,5.235010901E1,4.931410702E0,-3.288720007E0,1.029885527E0,2.377505576E2,4.791561488E0,3.296282078E0
1.711888112E2,5.235010861E1,4.931404396E0,-3.372788765E0,1.049665046E0,2.417622614E2,4.786923065E0,3.303014472E0
1.721888119E2,5.235009978E1,4.931394606E0,-3.248307262E0,1.028490249E0,2.364648024E2,4.776185964E0,3.318521458E0
1.731888121E2,5.235009476E1,4.931381595E0,-3.241229047E0,1.042940978E0,2.350268491E2,4.774950624E0,3.320298718E0
1.741888121E2,5.235009471E1,4.931382163E0,-3.561563720E0,7.293540144E-1,2.325865803E2,4.782125117E0,3.309957160E0
1.751888123E2,5.235008786E1,4.931373813E0,-3.233094752E0,8.786984977E-1,2.290247941E2,4.772152525E0,3.324319075E0
1.761888118E2,5.235008028E1,4.931363521E0,-3.418201370E0,9.424278800E-1,2.267504127E2,4.774850381E0,3.320442873E0
1.771888118E2,5.235006955E1,4.931353462E0,-3.483548259E0,1.011053997E0,2.232279941E2,4.779993875E0,3.313034197E0
1.781888124E2,5.235006914E1,4.931343975E0,-3.371949553E0,8.330941230E-1,2.279479530E2,4.781778413E0,3.310458010E0
1.791888121E2,5.235006164E1,4.931332426E0,-3.323501633E0,1.032053118E0,2.254028632E2,4.784705257E0,3.306226344E0
1.801888125E2,5.235005580E1,4.931321782E0,-3.263867515E0,1.113842557E0,2.253811017E2,4.788351390E0,3.300943501E0
1.811888119E2,5.235005527E1,4.931326508E0,-3.716344468E0,6.779609307E-1,2.163373985E2,4.787878228E0,3.301629765E0
1.821888123E2,5.235005861E1,4.931321439E0,-3.880397179E0,3.476562491E-1,2.405787234E2,4.788186423E0,3.301182789E0
1.831888126E2,5.235004785E1,4.931302109E0,-3.647869305E0,8.938070728E-1,2.361681316E2,4.787272929E0,3.302507371E0
1.841888129E2,5.235003978E1,4.931287433E0,-3.542172999E0,1.119356169E0,2.320560155E2,4.762276734E0,3.338451339E0
1.851888133E2,5.235003544E1,4.931278319E0,-3.728950076E0,1.031681304E0,2.315502283E2,4.759121059E0,3.342948366E0
1.861888130E2,5.235003141E1,4.931272640E0,-3.384317098E0,8.532471833E-1,2.314112500E2,4.758738250E0,3.343493278E0
1.871888142E2,5.235002803E1,4.931266449E0,-3.235620313E0,7.949714943E-1,2.298385374E2,4.769496422E0,3.328128740E0
1.881888142E2,5.235002150E1,4.931255355E0,-3.423992152E0,9.704425171E-1,2.283800965E2,4.783822389E0,3.307503648E0
1.891888142E2,5.235001571E1,4.931244636E0,-3.487795111E0,9.939816040E-1,2.288739823E2,4.777093135E0,3.317215431E0
1.901888144E2,5.235001315E1,4.931232929E0,-3.652542378E0,8.980508747E-1,2.345784459E2,4.770745292E0,3.326338285E0
1.911888146E2,5.235000473E1,4.931220156E0,-3.670870030E0,1.083721407E0,2.303027272E2,4.770885185E0,3.326137638E0
1.921888154E2,5.234999752E1,4.931207230E0,-3.695762628E0,1.161744721E0,2.291163521E2,4.778613924E0,3.315024283E0
1.931888150E2,5.234998902E1,4.931193827E0,-3.112725412E0,1.123608058E0,2.285867207E2,4.782288581E0,3.309720980E0
1.941888154E2,5.234998670E1,4.931185416E0,-3.057101941E0,8.884393530E-1,2.322213859E2,4.791388853E0,3.296533011E0
1.951888158E2,5.234998092E1,4.931174321E0,-3.296225347E0,1.077178214E0,2.312417678E2,4.806430008E0,3.274563729E0
1.961888165E2,5.234997816E1,4.931169323E0,-3.135286712E0,8.402104852E-1,2.291449481E2,4.788571272E0,3.300624517E0
1.971888165E2,5.234997617E1,4.931165920E0,-3.642469130E0,5.700759025E-1,2.292527716E2,4.780985574E0,3.311602931E0
