"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.385680600E2,5.158997021E1,4.993428136E0,8.132149180E0,3.891348731E0,9.933640936E1,4.740765139E0,3.368929048E0
1.395680586E2,5.158996697E1,4.993480744E0,7.865746677E0,3.770990644E0,9.845214645E1,4.741295469E0,3.368182642E0
1.405680591E2,5.158996475E1,4.993532949E0,8.081246291E0,3.728457230E0,9.721822471E1,4.740980351E0,3.368626180E0
1.415680584E2,5.158995622E1,4.993588731E0,8.115476690E0,3.821595802E0,1.014010665E2,4.741045286E0,3.368534789E0
1.425680574E2,5.158994168E1,4.993638334E0,7.904865337E0,3.788465857E0,1.095537042E2,4.741047509E0,3.368531661E0
1.435680579E2,5.158991991E1,4.993687913E0,7.905816237E0,3.962736452E0,1.191895483E2,4.741118811E0,3.368431304E0
1.445680574E2,5.158989562E1,4.993715011E0,7.957020618E0,3.543968836E0,1.328566234E2,4.740634456E0,3.369112938E0
1.455680538E2,5.158986191E1,4.993734975E0,7.903585018E0,3.569159544E0,1.499105177E2,4.740516523E0,3.369278873E0
1.465680457E2,5.158983066E1,4.993725249E0,8.076595924E0,3.339505299E0,1.731658413E2,4.740743635E0,3.368959308E0
1.475680414E2,5.158979767E1,4.993709558E0,7.948691305E0,3.486288625E0,1.870846513E2,4.741106714E0,3.368448331E0
1.485680398E2,5.158976470E1,4.993697903E0,8.094681516E0,3.641405230E0,1.904920308E2,4.740811607E0,3.368863657E0
1.495680375E2,5.158973010E1,4.993684387E0,7.912209968E0,3.816313961E0,1.923285553E2,4.740830568E0,3.368836974E0
1.505680358E2,5.158969560E1,4.993674923E0,7.947825832E0,3.842311814E0,1.911468713E2,4.741000820E0,3.368597373E0
1.515680345E2,5.158966087E1,4.993665889E0,7.945605952E0,3.839177991E0,1.905277955E2,4.740911776E0,3.368722691E0
1.525680337E2,5.158962553E1,4.993657804E0,8.170504305E0,3.844628942E0,1.899459341E2,4.740303870E0,3.369578052E0
1.535680323E2,5.158959281E1,4.993651829E0,8.530083816E0,3.728825371E0,1.878784871E2,4.740357698E0,3.369502326E0
