"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.753744167E0,-4.852554947E-2,3.554249182E-2,2.097947150E-1
1.763693167E0,-2.031635940E-1,9.981403127E-5,2.553038895E-1
1.773642167E0,-1.119551510E-1,8.245542645E-2,2.675253153E-1
1.783591167E0,2.036640048E-2,1.714326628E-2,3.274056911E-1
1.793540167E0,3.209680319E-3,5.678135529E-2,2.732207179E-1
1.803490167E0,-1.564283669E-2,1.757271886E-1,1.946159154E-1
1.813439167E0,1.264408976E-1,1.797676980E-1,1.842285991E-1
1.823388167E0,1.389353722E-1,2.896271050E-1,2.438096404E-1
1.833337167E0,1.238224134E-1,2.577531040E-1,3.013741672E-1
1.843286167E0,1.269859672E-1,2.114758641E-1,3.352746069E-1
1.853235167E0,1.261407733E-1,3.233127892E-1,3.532162309E-1
1.863184167E0,-1.522596925E-1,2.468076199E-1,3.496486843E-1
1.873133167E0,-2.943363488E-1,2.387840748E-1,3.281886280E-1
1.883082167E0,-5.020890236E-1,6.549430639E-2,3.393163681E-1
1.893031167E0,-8.562614769E-2,4.589433223E-2,3.488572538E-1
1.902980167E0,3.859975934E-1,4.501081109E-1,2.927964032E-1
1.912929167E0,1.728138328E-1,5.894055963E-1,4.490056634E-1
1.922878167E0,-1.441358589E-2,3.190313876E-1,4.230930805E-1
1.932827167E0,-1.718425304E-1,3.559672534E-1,4.733834863E-1
1.942776167E0,-1.131983846E-1,4.197289050E-1,4.192129374E-1
1.952725167E0,1.075367853E-1,3.278156519E-1,4.574299455E-1
1.962674167E0,-8.776932955E-2,4.111435413E-1,4.444965720E-1
1.972623167E0,-3.271110058E-1,3.286922574E-1,4.760003686E-1
1.982572167E0,-5.312526599E-2,3.157186806E-1,5.329512358E-1
1.992522167E0,2.114065140E-1,5.658069253E-1,6.108540893E-1
2.002471167E0,-9.581547976E-2,6.144993305E-1,7.160761356E-1
2.012419667E0,-2.033075690E-1,9.062895775E-1,8.103396893E-1
2.022368667E0,-6.587035954E-2,7.515698075E-1,9.682574272E-1
2.032317667E0,8.807068691E-3,9.067445397E-1,9.980715513E-1
2.042266667E0,4.241909087E-2,9.083799720E-1,1.031697154E0
2.052215667E0,-1.165885180E-1,9.027385116E-1,1.141236663E0
2.062164667E0,3.892065585E-2,1.205683947E0,1.169778347E0
2.072113667E0,3.259142637E-1,1.208031297E0,1.226215124E0
2.082062667E0,1.488284469E-1,1.268837214E0,1.259948015E0
2.092011667E0,4.314223304E-3,1.448197961E0,1.405463576E0
2.101960667E0,-7.645279169E-2,1.294447780E0,1.405500054E0
2.111909667E0,-2.141828984E-1,1.210514188E0,1.428537607E0
2.121858667E0,-3.568018079E-1,1.004702926E0,1.449202657E0
2.131807667E0,6.555955112E-2,1.331279039E0,1.380013704E0
2.141756667E0,2.715151310E-1,1.372433066E0,1.361493826E0
2.151705667E0,-2.332017198E-2,1.131425977E0,1.446135402E0
2.161654667E0,-2.099065632E-1,1.022912025E0,1.424784780E0
2.171603667E0,-8.809314668E-2,1.024586439E0,1.356265545E0
2.181552667E0,4.222864285E-2,1.127593875E0,1.276966929E0
2.191502667E0,4.947914183E-2,1.203209877E0,1.261175632E0
2.201451667E0,-8.431034535E-2,8.879895806E-1,1.247115731E0
2.211400667E0,-1.677367985E-1,8.388955593E-1,1.099273801E0
2.221349667E0,1.204105690E-1,7.964112163E-1,1.013583183E0
2.231298667E0,2.401795983E-1,8.860061765E-1,9.588683844E-1
2.241247667E0,-6.726716459E-2,6.658160686E-1,9.453397989E-1
2.251196667E0,-1.593283415E-1,1.102959156E0,9.161524177E-1
2.261145667E0,2.147355378E-1,1.076499581E0,8.704168797E-1
2.271094667E0,2.658575177E-1,6.322622299E-1,8.490186334E-1
2.281043667E0,9.158728644E-4,9.122962356E-1,7.784579396E-1
2.290992667E0,-9.320234507E-2,6.294747591E-1,6.208929420E-1
2.300941667E0,1.266975701E-2,2.084089965E-1,4.600321651E-1
2.310890667E0,8.483825624E-2,2.025665492E-1,1.266442090E-1
2.320839667E0,3.302352503E-2,1.555159539E-1,-1.236196980E-1
2.330788667E0,2.273454145E-2,-1.672010124E-1,-3.205622435E-1
2.340737667E0,2.713488042E-2,-3.687762842E-2,-4.914128184E-1
2.350686667E0,2.316081226E-1,-2.314817011E-1,-5.567944050E-1
2.360635667E0,1.575248390E-1,-3.505241871E-1,-6.670580506E-1
2.370584667E0,-4.726447165E-2,-4.780114889E-1,-7.928292751E-1
2.380533667E0,1.982696503E-1,-6.691069007E-1,-9.931399822E-1
2.390483667E0,1.418009400E-1,-8.619640470E-1,-1.248588800E0
2.400432667E0,5.370890349E-2,-9.252663255E-1,-1.413551688E0
2.410381667E0,3.528544679E-2,-1.078727126E0,-1.532772779E0
2.420330667E0,7.059603184E-2,-9.302085042E-1,-1.796766043E0
2.430279667E0,-7.493615896E-2,-1.504155755E0,-1.793554187E0
2.440228667E0,7.130174339E-2,-1.158773541E0,-1.949039340E0
2.450177667E0,1.494240016E-1,-1.328871846E0,-2.066244602E0
2.460126667E0,8.709991723E-2,-1.422084808E0,-1.992427111E0
2.470075667E0,3.820959628E-1,-1.257304311E0,-2.011981726E0
2.480024667E0,2.268267274E-1,-1.575116873E0,-1.983688951E0
2.489973667E0,8.716954291E-2,-1.212040901E0,-2.075153589E0
2.499922667E0,4.959899932E-2,-1.078499556E0,-2.022783041E0
2.509871667E0,9.437495470E-2,-1.394379020E0,-1.883754134E0
2.519820667E0,2.481852099E-2,-8.564680815E-1,-1.919883609E0
