"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.822314500E0,-7.532486115E0,-1.147124542E1,3.833378448E0
1.832262500E0,-6.522386627E0,-1.043704605E1,2.089804230E0
1.842211500E0,-6.737339630E0,-1.000594254E1,1.290316772E-1
1.852159500E0,-3.917653198E0,-9.846224670E0,1.796414337E0
1.862108500E0,-2.592758331E0,-1.082668579E1,-3.438050537E0
1.872056500E0,-2.309996338E0,-1.182331329E1,-6.934329987E0
1.882005500E0,-2.742147675E0,-1.223435852E1,-5.295837250E0
1.891953500E0,-6.863227844E-1,-1.704894653E1,-2.016456757E0
1.901902500E0,6.944808197E0,-2.563793564E1,-1.901046753E-1
1.911850500E0,1.348635498E1,-3.083827148E1,4.584965515E-1
1.921799500E0,1.328592178E1,-2.915247711E1,-1.033750305E0
1.931748500E0,6.783443756E0,-2.627725616E1,-1.531315613E0
1.941696500E0,3.465443573E0,-2.303754318E1,3.684737549E0
1.951645500E0,8.017028503E0,-1.777808029E1,8.279881897E0
1.961593500E0,1.249571503E1,-9.427695007E0,4.640050964E0
1.971542500E0,1.048898804E1,-3.966451721E0,2.017953644E0
1.981490500E0,7.694598999E0,-1.967209167E0,3.720363464E0
1.991439500E0,4.428540802E0,-1.858535156E0,2.791095886E0
2.001387500E0,2.061213684E0,-1.537452850E0,2.161654816E0
2.011336500E0,1.401984558E0,-1.050515442E0,2.584675140E0
2.021284500E0,2.989283752E-1,-1.188977509E0,4.052971802E0
2.031233500E0,-8.747808838E-1,-1.150956573E0,4.726571045E0
2.041181500E0,-1.540446625E0,-9.000782776E-1,4.894970856E0
2.051130500E0,-6.962022400E-1,-7.607180786E-1,5.275030518E0
2.061078500E0,1.519939270E0,-3.778143311E-1,5.322631531E0
2.071027500E0,3.718118134E0,6.227050781E-1,4.821174316E0
2.080975500E0,4.503235474E0,1.155447235E0,4.314028931E0
2.090924500E0,4.261039124E0,8.574169922E-1,3.880081329E0
2.100872500E0,3.101101227E0,3.284170532E-1,3.269950104E0
2.110821500E0,2.327509918E0,-1.194515991E-1,2.700384521E0
2.120769500E0,2.091001740E0,-2.537223816E-1,2.074685669E0
2.130718500E0,1.585353241E0,-1.181044006E-1,1.501976624E0
2.140666500E0,1.680405579E0,-5.900729370E-1,1.029109955E0
2.150615500E0,2.247426453E0,-1.955533447E0,-1.287772064E0
2.160564500E0,2.019450531E0,-4.671485596E0,-7.170688477E0
2.170512500E0,1.244961090E0,-1.000669098E1,-1.894026352E1
2.180461500E0,2.653681641E0,-1.964499802E1,-3.590059433E1
2.190409500E0,6.253545685E0,-3.063933517E1,-2.476120880E1
2.200358500E0,3.115621033E0,-3.287194244E1,-1.665451675E1
2.210306500E0,2.738255768E0,-2.588312576E1,-1.435095703E1
