"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.261292500E0,-3.236761689E-1,1.117668748E0,-1.377814859E-1
2.271240500E0,-8.880348504E-2,8.146498203E-1,-2.750361860E-1
2.281189500E0,1.690980941E-1,5.352184176E-2,-3.416607678E-1
2.291137500E0,6.793716550E-1,-8.501979113E-1,-6.183000207E-1
2.301086500E0,1.027047276E0,-1.040634394E0,-7.965294123E-1
2.311034500E0,7.107328773E-1,-1.710340977E0,-1.112305969E-1
2.320983500E0,-1.062505007E0,-2.820244312E0,1.116482764E-1
2.330931500E0,-1.953453660E0,-2.892059326E0,1.180671304E-1
2.340880500E0,-9.896671176E-1,-1.135980368E0,2.314597368E-1
2.350828500E0,3.086225688E-1,9.557040334E-1,5.876131356E-2
2.360777500E0,1.009706616E0,2.096550226E0,8.323256671E-2
2.370725500E0,1.691948533E0,1.919973254E0,4.136539996E-2
2.380674500E0,2.733642578E0,7.488050461E-1,-3.484164476E-1
2.390623250E0,3.585455656E0,-6.973817348E-1,-6.004991531E-1
2.400571250E0,3.867241621E0,-1.872725606E0,-4.714376032E-1
2.410520250E0,3.992181301E0,-2.870120049E0,-3.459050059E-1
2.420468250E0,4.191702366E0,-3.699548960E0,-4.541718364E-1
2.430417250E0,4.410094738E0,-4.380100727E0,-7.214159966E-1
2.440365250E0,4.474030972E0,-4.714094639E0,-1.097624540E0
2.450314250E0,4.334236622E0,-4.460160255E0,-1.249571443E0
2.460262250E0,3.945560694E0,-3.503645420E0,-1.166227102E0
2.470211250E0,3.318765402E0,-1.827974558E0,-1.114914775E0
2.480159250E0,2.656577349E0,1.698101610E-1,-1.140822887E0
2.490108250E0,2.121289253E0,2.178384066E0,-1.147609711E0
2.500056250E0,1.995732307E0,3.963031530E0,-1.261973858E0
2.510005250E0,2.127360344E0,5.326974869E0,-1.325820208E0
2.519953250E0,2.410798311E0,6.233870029E0,-9.611402750E-1
2.529902250E0,2.807214737E0,6.770894051E0,-3.259970844E-1
2.539850250E0,3.016980171E0,6.100384235E0,1.565653235E-1
2.549799250E0,2.950275421E0,1.149226546E0,1.632583886E-1
2.559747250E0,2.642328978E0,-3.907130957E0,1.412220597E-1
2.569696250E0,2.262924433E0,-6.447340965E0,6.986163855E-1
2.579644250E0,2.080659628E0,-7.327356815E0,1.186272502E0
2.589593250E0,3.153957367E0,-6.670721531E0,1.320629001E0
2.599541250E0,5.051408768E0,-4.162520885E0,1.294356585E0
2.609490250E0,5.674255848E0,-2.512309074E0,1.056675553E0
2.619438250E0,4.843722343E0,-2.437378883E0,7.200412750E-1
2.629387250E0,3.275277615E0,-2.693038225E0,4.036929011E-1
2.639336250E0,1.974117279E0,-2.269345999E0,1.901052445E-1
2.649284250E0,1.590892076E0,-1.462752938E0,-4.129413143E-2
2.659233250E0,1.671876431E0,-3.620178401E-1,-3.689393699E-1
2.669181250E0,1.743296623E0,4.888442755E-1,-7.149513960E-1
2.679130250E0,1.470665097E0,8.573072553E-1,-1.009378433E0
2.689078250E0,9.100583196E-1,9.085639715E-1,-1.285204291E0
2.699027250E0,4.621450007E-1,8.672439456E-1,-1.536215782E0
2.708975250E0,3.095232546E-1,1.038906693E0,-1.665400624E0
2.718924250E0,5.357736945E-1,1.519062042E0,-1.680144906E0
2.728872250E0,8.301873803E-1,1.743511438E0,-1.511528730E0
2.738821250E0,8.197251558E-1,8.769729137E-1,-1.082404256E0
2.748769250E0,7.935948968E-1,-7.544142604E-1,-5.370757580E-1
2.758718250E0,1.078109980E0,-1.937529325E0,-7.334721088E-2
2.768666250E0,1.362436175E0,-2.158525229E0,3.209112287E-1
2.778615250E0,1.104984999E0,-1.649360776E0,5.441631675E-1
2.788563250E0,5.313148499E-1,-1.238487601E0,3.906016946E-1
2.798512250E0,2.946509793E-2,-4.810545146E-1,1.429220885E-1
2.808460250E0,-4.393087626E-1,6.172120571E-1,2.490944415E-2
2.818409250E0,-9.046695828E-1,1.225007772E0,-9.067627043E-2
2.828357250E0,-1.134167671E0,9.630267024E-1,-9.192730300E-3
2.838306250E0,-1.305464029E0,3.924414050E-3,2.943306565E-1
2.848254250E0,-1.606629491E0,-5.090477467E-1,6.836056113E-1
2.858203250E0,-2.022741556E0,-8.026280999E-2,8.230401874E-1
2.868151250E0,-2.615079641E0,4.517033696E-1,8.496223688E-1
2.878100250E0,-3.450464964E0,7.217282057E-1,8.650628328E-1
2.888048250E0,-4.213053703E0,1.205831766E0,1.006359100E0
2.897997250E0,-4.637080193E0,1.761376739E0,1.341497898E0
2.907946250E0,-4.636683464E0,1.700817347E0,1.533810377E0
2.917894250E0,-4.465564728E0,1.182428837E0,1.508792162E0
2.927843250E0,-4.287087917E0,8.867830634E-1,1.550062895E0
2.937791250E0,-4.081345558E0,9.764980674E-1,1.730909944E0
2.947740250E0,-3.886628628E0,1.264827609E0,1.840268612E0
2.957688250E0,-3.708075762E0,1.664220572E0,1.713598371E0
2.967637250E0,-3.458224297E0,2.078665972E0,1.141669512E0
2.977585250E0,-3.147522688E0,2.209198475E0,1.962939054E-1
2.987534250E0,-2.877268553E0,1.279690266E0,-6.398384571E-1
2.997482250E0,-3.779514551E0,-3.790899813E-1,-2.994849086E-1
3.007431250E0,-4.846822739E0,-1.443598032E0,5.009647012E-1
3.017379250E0,-4.680831432E0,-1.485244989E0,6.904425025E-1
3.027328250E0,-3.642546892E0,-1.109400988E0,4.441749156E-1
3.037276250E0,-2.661845684E0,-1.052093506E0,2.512139976E-1
3.047225250E0,-2.068471193E0,-1.454779983E0,1.789757907E-1
3.057173250E0,-1.785158992E0,-2.029994726E0,7.242776453E-2
3.067122250E0,-1.733485579E0,-2.265967846E0,3.210554272E-2
3.077070250E0,-1.692886472E0,-2.217036009E0,1.213976070E-1
3.087019250E0,-1.639498830E0,-2.031402349E0,2.293184847E-1
3.096967250E0,-1.556066513E0,-1.417582035E0,4.222985804E-1
3.106916250E0,-1.749706268E0,-1.980766505E-1,6.302815676E-1
3.116864250E0,-2.468830109E0,9.053519368E-1,4.749460220E-1
3.126813250E0,-2.930503368E0,1.849497914E0,1.822275817E-1
3.136761250E0,-2.977010965E0,2.339349508E0,1.589584798E-1
3.146710250E0,-2.806307793E0,2.266088724E0,3.044835329E-1
3.156658250E0,-2.515733480E0,2.512777090E0,2.515380383E-1
3.166607250E0,-2.008663416E0,2.627767563E0,2.240577340E-1
3.176555250E0,-1.556547046E0,2.611176014E0,2.250532210E-1
3.186504250E0,-1.241338968E0,2.438048840E0,1.654903442E-1
