"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.411308167E0,3.826665506E-2,1.825466603E-1,-2.907958627E-1
2.421378167E0,1.292577684E-1,1.449770629E-1,-2.116433680E-1
2.431448167E0,4.540096223E-2,-1.448662672E-2,-6.842788309E-2
2.441517167E0,-2.045499682E-1,-2.248643935E-1,4.871976376E-2
2.451587167E0,-5.388875008E-1,-4.515931308E-1,7.634686679E-2
2.461656167E0,-8.690369129E-1,-5.832829475E-1,3.504551202E-2
2.471726167E0,-1.145793200E0,-6.548269391E-1,-6.979754567E-2
2.481795167E0,-1.365941763E0,-7.429921627E-1,-2.476138771E-1
2.491865167E0,-1.532272220E0,-7.700940967E-1,-4.725236595E-1
2.501935167E0,-1.658247828E0,-6.525865197E-1,-6.737977266E-1
2.512004167E0,-1.737314701E0,-5.517001152E-1,-8.614349961E-1
2.522074167E0,-1.768704295E0,-3.397586942E-1,-1.128560662E0
2.532143167E0,-1.763805866E0,2.726826072E-1,-1.436275363E0
2.542213167E0,-1.672489762E0,1.107825160E0,-1.693044305E0
2.552282167E0,-1.461276293E0,1.776113391E0,-1.864523888E0
2.562352167E0,-1.122222543E0,2.009927034E0,-1.916623235E0
2.572422167E0,-6.792983413E-1,1.762084484E0,-1.825637221E0
2.582491167E0,-2.299423516E-1,1.148773432E0,-1.633874655E0
2.592561167E0,7.226917893E-2,5.212493539E-1,-1.469191909E0
2.602630167E0,1.925303787E-1,2.227109671E-1,-1.393204451E0
2.612700167E0,1.865779459E-1,3.239696622E-1,-1.360139370E0
2.622769167E0,8.643247932E-2,6.515728831E-1,-1.282801509E0
2.632839167E0,-3.830598667E-2,9.359856844E-1,-1.188643575E0
2.642909167E0,-1.691250056E-1,1.049258232E0,-1.114641666E0
2.652978167E0,-3.122640550E-1,8.717392087E-1,-1.126341462E0
2.663048167E0,-4.529978633E-1,4.993394315E-1,-1.237274528E0
2.673117167E0,-5.311730504E-1,1.316208094E-1,-1.387332678E0
2.683187167E0,-5.264917016E-1,-1.149381604E-2,-1.493136168E0
2.693256167E0,-4.834355414E-1,2.619284205E-2,-1.504064560E0
2.703326167E0,-4.433623850E-1,1.210386902E-1,-1.495321751E0
2.713396167E0,-4.046139419E-1,1.644069254E-1,-1.469057679E0
2.723465167E0,-3.522066176E-1,1.673027128E-1,-1.470615864E0
2.733535167E0,-2.596918643E-1,8.022879064E-2,-1.474193335E0
2.743604167E0,-1.242552847E-1,-3.362238035E-2,-1.452144265E0
