"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.082196708E0,-3.574716339E0,-8.618627472E0,1.662143555E0
3.092265708E0,-2.880759430E0,-7.888296204E0,2.115850067E0
3.102335708E0,-2.392774200E0,-7.986941071E0,2.115850067E0
3.112404708E0,-2.115999756E0,-8.321195984E0,2.185904388E0
3.122474708E0,-2.253563690E0,-9.164991302E0,2.145638123E0
3.132544708E0,-2.687511292E0,-1.010249176E1,2.078876953E0
3.142613708E0,-3.223396912E0,-1.072998688E1,2.094594269E0
3.152683708E0,-3.911665649E0,-1.076007431E1,2.107617188E0
3.162752708E0,-4.247866516E0,-1.073133408E1,2.110311584E0
3.172822708E0,-3.913461914E0,-1.062206131E1,2.114203491E0
3.182891708E0,-3.205284576E0,-1.057101746E1,2.203567657E0
3.192961708E0,-2.310445404E0,-1.067939209E1,2.174977112E0
3.203031708E0,-1.484463043E0,-1.106723557E1,2.082619171E0
3.213100708E0,-7.607180786E-1,-1.146151566E1,2.000140686E0
3.223170708E0,-1.332229614E-1,-1.169787415E1,1.944157104E0
3.233239708E0,6.881190491E-1,-1.174562485E1,2.166594543E0
3.243309708E0,1.646276550E0,-1.143591888E1,2.490670624E0
3.253378708E0,2.570005646E0,-1.086201233E1,2.821333008E0
3.263448708E0,3.221151581E0,-1.009470795E1,3.184627533E0
3.273518708E0,3.645668793E0,-9.056167603E0,3.315605164E0
3.283587708E0,3.881278839E0,-8.104895782E0,3.217708740E0
3.293657708E0,3.953129425E0,-7.339836731E0,3.392994232E0
3.303726708E0,4.027824097E0,-6.947801971E0,4.239184570E0
3.313796708E0,3.895050201E0,-7.577841797E0,5.051545258E0
3.323865708E0,3.709735565E0,-8.735983429E0,4.903802490E0
3.333935708E0,4.220623169E0,-9.950258331E0,4.357438660E0
3.344005708E0,5.639821930E0,-1.071546707E1,3.955823822E0
3.354074708E0,7.233857117E0,-1.076366684E1,3.408412170E0
3.364144708E0,8.835227051E0,-8.690927124E0,2.075583801E0
3.374213708E0,9.147627411E0,-6.959477692E0,5.016069031E-1
3.384283708E0,8.598718872E0,-6.221961365E0,-8.530760193E-1
3.394352708E0,7.743098145E0,-6.128705292E0,-1.344354401E0
3.404422708E0,6.794371033E0,-6.444698181E0,-1.165177002E0
3.414492708E0,5.731730804E0,-6.982380066E0,-6.813830566E-1
3.424561708E0,4.916825409E0,-7.586523743E0,-6.421646118E-2
3.434631708E0,4.557572479E0,-8.101752319E0,7.360194397E-1
3.444700708E0,4.396956482E0,-8.695866852E0,2.270927582E0
3.454770708E0,3.973038025E0,-9.003028107E0,4.421954498E0
3.464839708E0,3.639980621E0,-8.943601685E0,5.448070679E0
3.474909708E0,3.676055603E0,-9.376800842E0,5.388494568E0
3.484979708E0,3.914509735E0,-9.459279327E0,4.214934998E0
3.495048708E0,4.533173218E0,-9.651779022E0,3.145409088E0
3.505118708E0,5.138514404E0,-9.806108093E0,2.448757782E0
3.515187708E0,5.597460022E0,-9.864337006E0,1.852547607E0
3.525257708E0,6.004613342E0,-9.851164398E0,1.474134521E0
3.535326708E0,5.527705078E0,-9.409582672E0,1.598525848E0
3.545396708E0,4.480632477E0,-8.552315369E0,1.907782745E0
3.555465708E0,4.127217407E0,-7.792645111E0,1.991009674E0
3.565535708E0,4.342020721E0,-7.208559723E0,1.865720215E0
3.575605708E0,4.778063965E0,-6.766977997E0,1.768123169E0
3.585674708E0,4.995711365E0,-6.329138489E0,1.638343048E0
3.595744708E0,4.963528290E0,-5.914201355E0,1.562899933E0
