"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.832979375E0,-5.288119614E-2,-8.326451480E-2,-2.712336555E-2
2.843010375E0,-3.992056102E-2,-8.017782122E-2,-2.632679418E-2
2.853041375E0,-2.090745792E-2,-5.873591080E-2,-3.084298410E-2
2.863072375E0,-1.283632591E-4,-2.859394811E-2,-3.335219994E-2
2.873103375E0,2.280118689E-2,-1.160857268E-2,-3.608513623E-2
2.883133375E0,4.468886554E-2,-2.685694490E-3,-3.559246659E-2
2.893164375E0,6.177330762E-2,-1.540947892E-2,-4.230176657E-2
2.903195375E0,6.907582283E-2,-3.737643361E-2,-4.553480446E-2
2.913226375E0,7.048836350E-2,-6.470632553E-2,-4.613668099E-2
2.923257375E0,7.155733556E-2,-9.150568396E-2,-4.608965665E-2
2.933288375E0,8.383690566E-2,-1.265132129E-1,-5.013979226E-2
2.943318375E0,1.034436375E-1,-1.560938358E-1,-5.402459577E-2
2.953349375E0,1.185962260E-1,-1.730022430E-1,-5.139206350E-2
2.963380375E0,1.266593933E-1,-1.496126801E-1,-5.142675713E-2
2.973411375E0,1.272929609E-1,-1.080093086E-1,-4.950235784E-2
2.983442375E0,1.214250401E-1,-6.513952464E-2,-4.882642254E-2
2.993473375E0,1.136605963E-1,-4.022645205E-2,-4.558508843E-2
3.003503375E0,1.012600362E-1,-3.330987319E-2,-3.663348407E-2
3.013534375E0,8.248502016E-2,-4.446985200E-2,-2.627165429E-2
3.023565375E0,5.577777699E-2,-5.995407701E-2,-2.172130905E-2
3.033596375E0,2.934350632E-2,-8.596730977E-2,-1.951701194E-2
3.043627375E0,6.001165602E-3,-1.048203558E-1,-1.958891563E-2
3.053658375E0,-1.002615876E-2,-1.168659627E-1,-1.917126030E-2
3.063688375E0,-1.466109511E-2,-1.010407880E-1,-2.316114120E-2
3.073719375E0,-1.056488696E-2,-7.354258001E-2,-1.844015531E-2
3.083750375E0,-2.769186161E-3,-4.735417292E-2,-1.160105225E-2
3.093781375E0,1.135036070E-2,-2.821589448E-2,2.901723143E-3
3.103812375E0,2.108611539E-2,-9.642804042E-3,1.587768085E-2
3.113843375E0,2.911687642E-2,1.081479480E-3,2.857616544E-2
3.123873375E0,2.843764797E-2,1.338768844E-2,3.437880427E-2
3.133904375E0,1.860765368E-2,3.310553497E-3,3.903933614E-2
3.143935375E0,1.436048653E-2,-2.211097442E-2,3.861505911E-2
3.153966375E0,1.644760557E-2,-5.991853774E-2,3.784087673E-2
3.163997375E0,1.833476126E-2,-9.472931176E-2,3.879852220E-2
3.174028375E0,2.410103753E-2,-1.026823074E-1,3.278563544E-2
3.184059375E0,3.046280332E-2,-9.884878248E-2,2.627415769E-2
3.194089375E0,4.299696907E-2,-9.383884817E-2,2.460435405E-2
3.204120375E0,5.530904979E-2,-8.571223915E-2,2.471579425E-2
3.214151375E0,6.662534922E-2,-6.950477511E-2,2.631901763E-2
3.224182375E0,7.749706507E-2,-4.983573779E-2,2.079899982E-2
3.234213375E0,8.376374841E-2,-3.770210966E-2,1.421513222E-2
3.244244375E0,8.262464404E-2,-3.788594529E-2,8.457436226E-3
3.254274375E0,8.114765584E-2,-3.459054977E-2,4.430203699E-3
3.264305375E0,7.561673969E-2,-3.905804828E-2,4.381299019E-3
3.274336375E0,7.428169996E-2,-5.277119949E-2,5.279050209E-3
3.284367375E0,7.297466695E-2,-7.837305963E-2,4.682331346E-3
3.294398375E0,7.939928025E-2,-9.470409900E-2,3.613072215E-3
3.304429375E0,7.936924696E-2,-1.083984226E-1,3.151798621E-3
3.314460375E0,8.601756394E-2,-1.143351421E-1,-3.626745194E-3
3.324490375E0,8.086062223E-2,-1.159038395E-1,-1.601475291E-2
3.334521375E0,7.687653601E-2,-9.937466681E-2,-3.023896366E-2
3.344552375E0,6.808485836E-2,-8.431196213E-2,-3.642331436E-2
3.354583375E0,6.515378505E-2,-6.824511290E-2,-4.161727801E-2
3.364614375E0,5.793156847E-2,-6.103480607E-2,-5.018183589E-2
3.374645375E0,5.522659793E-2,-4.879012331E-2,-5.364554003E-2
3.384676375E0,5.677152425E-2,-5.144039541E-2,-5.261070654E-2
3.394707375E0,6.961355358E-2,-6.074335426E-2,-5.338675156E-2
