"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.723769386E2,5.232970258E1,5.050518414E0,2.972797552E0,1.514732187E1,2.952451477E2,4.743203772E0,3.365494764E0
1.733769395E2,5.232975253E1,5.050308757E0,3.634628209E0,1.500653180E1,2.902091064E2,4.743903431E0,3.364508474E0
1.743769393E2,5.232978995E1,5.050095480E0,3.219136951E0,1.486357909E1,2.846530151E2,4.741857294E0,3.367391637E0
1.753769387E2,5.232981547E1,5.049876198E0,3.451336485E0,1.491180130E1,2.781096497E2,4.743336117E0,3.365308235E0
1.763769401E2,5.232982430E1,5.049647364E0,3.277062934E0,1.488048774E1,2.693197632E2,4.739834629E0,3.370238080E0
1.773769403E2,5.232981485E1,5.049419470E0,3.935794011E0,1.486751972E1,2.617742615E2,4.738906430E0,3.371543101E0
1.783769398E2,5.232978625E1,5.049203079E0,3.503438128E0,1.462336718E1,2.555455933E2,4.739603370E0,3.370563296E0
1.793769401E2,5.232974842E1,5.048996661E0,3.997111484E0,1.423890677E1,2.499519806E2,4.744004610E0,3.364365808E0
1.803769405E2,5.232969828E1,5.048797190E0,3.027710039E0,1.421711617E1,2.439621887E2,4.746292911E0,3.361136807E0
1.813769401E2,5.232962323E1,5.048595559E0,3.996731857E0,1.493293213E1,2.373743286E2,4.744870181E0,3.363144957E0
1.823769401E2,5.232952914E1,5.048407955E0,4.520999270E0,1.546166091E1,2.298354340E2,4.740658520E0,3.369079078E0
1.833769400E2,5.232943277E1,5.048222727E0,5.298494866E0,1.608388114E1,2.301143951E2,4.741219555E0,3.368289501E0
1.843769407E2,5.232933807E1,5.048038328E0,5.761945452E0,1.634004810E1,2.296516266E2,4.740688815E0,3.369036449E0
1.853769407E2,5.232924345E1,5.047857831E0,5.745127377E0,1.649609647E1,2.296516266E2,4.735780914E0,3.375931896E0
1.863769406E2,5.232915009E1,5.047658101E0,5.536368638E0,1.696256629E1,2.295713501E2,4.735775452E0,3.375939559E0
1.873769407E2,5.232903858E1,5.047461794E0,5.920932990E0,1.764004799E1,2.295713501E2,4.734595131E0,3.377594703E0
1.883769410E2,5.232893428E1,5.047269693E0,6.955090430E0,1.768148282E1,2.296131134E2,4.734775055E0,3.377342477E0
1.893769404E2,5.232883163E1,5.047084084E0,7.476883353E0,1.731407580E1,2.296037445E2,4.734446347E0,3.377803254E0
1.903769418E2,5.232872821E1,5.046893579E0,8.547530307E0,1.717579083E1,2.296037445E2,4.732567552E0,3.380435091E0
1.913769407E2,5.232862840E1,5.046707202E0,8.903130892E0,1.694208313E1,2.296092224E2,4.731932181E0,3.381324425E0
1.923769409E2,5.232853237E1,5.046521538E0,8.599241843E0,1.669637593E1,2.294700470E2,4.730799459E0,3.382909030E0
1.933769409E2,5.232843572E1,5.046338076E0,9.790314764E0,1.648099472E1,2.294700470E2,4.732281621E0,3.380835354E0
1.943769409E2,5.232834399E1,5.046160716E0,9.476997575E0,1.602235617E1,2.300473633E2,4.731639945E0,3.381733352E0
1.953769425E2,5.232825221E1,5.045985113E0,1.024015951E1,1.560401949E1,2.307530518E2,4.731301708E0,3.382206555E0
1.963769410E2,5.232818013E1,5.045806516E0,9.639174128E0,1.494166626E1,2.307530518E2,4.730180589E0,3.383774318E0
1.973769410E2,5.232810199E1,5.045669785E0,9.081932966E0,1.360921967E1,2.276508179E2,4.719862076E0,3.398152295E0
1.983769417E2,5.232803016E1,5.045535441E0,9.535195842E0,1.250885565E1,2.276508179E2,4.720562634E0,3.397179043E0
1.993769406E2,5.232796658E1,5.045418033E0,9.339909785E0,1.125845072E1,2.298345490E2,4.724597391E0,3.391565498E0
2.003769421E2,5.232791291E1,5.045314024E0,9.391275968E0,9.885833021E0,2.298345490E2,4.720688242E0,3.397004498E0
2.013769407E2,5.232787007E1,5.045230732E0,9.373848518E0,8.102099482E0,2.298344727E2,4.715555282E0,3.404126233E0
2.023769418E2,5.232783621E1,5.045165084E0,9.484271551E0,6.343215177E0,2.298344727E2,4.714959903E0,3.404950828E0
2.033769412E2,5.232781010E1,5.045119857E0,9.458354816E0,4.721265341E0,2.298344727E2,4.712934108E0,3.407754264E0
2.043769412E2,5.232779866E1,5.045099327E0,9.648700066E0,2.993556513E0,2.298344727E2,4.714092690E0,3.406151368E0
2.053769409E2,5.232778967E1,5.045091698E0,8.201217137E0,1.532031950E0,2.298344727E2,4.716863583E0,3.402313179E0
2.063769407E2,5.232778770E1,5.045091477E0,8.552524928E0,6.384739838E-1,2.298344727E2,4.715557968E0,3.404122513E0
2.073769412E2,5.232778726E1,5.045092674E0,9.124217390E0,2.374160072E-1,2.298344727E2,4.715001865E0,3.404892722E0
2.083769409E2,5.232778546E1,5.045091177E0,9.223039269E0,3.781801019E-1,2.298344727E2,4.716020822E0,3.403481253E0
2.093769406E2,5.232777495E1,5.045072531E0,9.169730013E0,1.515568014E0,2.297062225E2,4.716464805E0,3.402865965E0
