"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.234124750E0,8.720363975E-1,2.524182796E-1,-4.090187252E-1
2.244153750E0,1.099269390E0,1.870028675E-1,-1.698945612E-1
2.254183750E0,1.280466080E0,1.236063093E-1,2.069669031E-2
2.264212750E0,1.361204624E0,3.549205884E-2,1.376817673E-1
2.274241750E0,1.309426427E0,-1.216727942E-1,1.732341647E-1
2.284270750E0,1.158842325E0,-2.734371126E-1,1.361126900E-1
2.294299750E0,9.332245588E-1,-4.103952050E-1,7.023435086E-2
2.304328750E0,6.595984697E-1,-5.524008274E-1,-2.864455059E-2
2.314357750E0,3.744245172E-1,-6.452599168E-1,-1.415593773E-1
2.324386750E0,1.257754415E-1,-5.950983167E-1,-2.268839031E-1
2.334415750E0,-7.278078794E-2,-4.109204710E-1,-2.810624838E-1
2.344444750E0,-2.036378533E-1,-2.031181008E-1,-2.992721796E-1
2.354474750E0,-3.410660326E-1,1.692919582E-1,-2.942028344E-1
2.364503750E0,-4.333635867E-1,6.277977228E-1,-2.909569740E-1
2.374532750E0,-5.024451613E-1,1.084701061E0,-2.847180068E-1
2.384561750E0,-5.400943756E-1,1.475223660E0,-2.554299831E-1
2.394590750E0,-5.776843429E-1,1.620128870E0,-2.211218178E-1
2.404619750E0,-5.806354880E-1,1.446470737E0,-2.374109030E-1
2.414648750E0,-5.398707390E-1,1.137713671E0,-2.781617939E-1
2.424677750E0,-4.165915549E-1,9.090620875E-1,-2.958450913E-1
2.434707167E0,-2.302049249E-1,7.988402247E-1,-2.838228047E-1
2.444736167E0,-4.467182793E-3,7.224444747E-1,-2.132663131E-1
2.454766167E0,2.026678920E-1,7.157772183E-1,-1.165882349E-1
2.464795167E0,3.932032585E-1,6.592919827E-1,-5.860212259E-3
2.474824167E0,5.371894240E-1,5.058392882E-1,8.439884335E-2
2.484853167E0,6.142549515E-1,3.786846995E-1,1.425669193E-1
2.494882167E0,6.127206683E-1,3.407921791E-1,1.590667963E-1
2.504911167E0,5.665785074E-1,3.584907353E-1,1.390065402E-1
2.514940167E0,4.905750751E-1,4.022566080E-1,1.255714297E-1
2.524969167E0,3.856580257E-1,5.013641715E-1,1.419118941E-1
2.534998167E0,2.478730232E-1,6.087193489E-1,1.237451434E-1
2.545027167E0,8.622204512E-2,6.555497050E-1,9.778568894E-2
2.555056167E0,-9.490939230E-2,5.947678685E-1,6.167402491E-2
2.565086167E0,-2.491478026E-1,4.403582513E-1,5.058895051E-2
2.575115167E0,-3.344142437E-1,2.345808744E-1,7.121220231E-2
2.585144167E0,-3.676959276E-1,6.478445232E-2,1.299343109E-1
2.595173167E0,-3.607035279E-1,1.020921511E-3,2.251934409E-1
2.605202167E0,-3.403307199E-1,1.012653783E-1,3.383302987E-1
2.615231167E0,-3.393088579E-1,3.115224838E-1,4.338405728E-1
2.625260167E0,-3.618659973E-1,4.054643512E-1,4.229972959E-1
2.635289167E0,-4.446991086E-1,5.593221188E-1,3.720510304E-1
2.645318167E0,-5.860384703E-1,8.187117577E-1,3.025635779E-1
2.655347167E0,-7.638226151E-1,1.091565371E0,1.702470928E-1
2.665377167E0,-9.181340933E-1,1.411210775E0,-1.794712245E-2
2.675406167E0,-1.015976906E0,1.718622446E0,-1.895186156E-1
2.685435167E0,-9.966434240E-1,2.035139322E0,-2.979402542E-1
2.695464167E0,-8.664146066E-1,2.342775583E0,-3.805480599E-1
2.705493167E0,-6.417089701E-1,2.662297964E0,-4.710195661E-1
2.715522167E0,-3.677037954E-1,2.988525867E0,-4.936481714E-1
2.725551167E0,-6.980542839E-2,3.189138889E0,-4.243136048E-1
2.735580167E0,2.041856498E-1,3.161566496E0,-3.297948241E-1
2.745609167E0,4.206406176E-1,2.867554188E0,-2.345664799E-1
2.755638167E0,6.212691069E-1,2.215278625E0,-4.643412679E-2
2.765667167E0,7.571784258E-1,1.390679598E0,2.267943919E-1
2.775697167E0,8.229457140E-1,8.075487614E-1,5.950381756E-1
2.785726167E0,8.758549690E-1,3.933565617E-1,9.043558836E-1
2.795755167E0,8.273444176E-1,6.749199703E-3,1.092895269E0
2.805784167E0,7.130520940E-1,-2.419170588E-1,1.139824033E0
2.815813167E0,5.530024767E-1,-3.238185942E-1,1.072315097E0
2.825842167E0,3.513228893E-1,-2.559241652E-1,9.531992674E-1
2.835871167E0,1.398364902E-1,-1.131901667E-1,8.353890181E-1
2.845900167E0,-5.578034371E-2,2.059967630E-2,7.346079946E-1
2.855929167E0,-2.409435362E-1,1.022125110E-1,6.549155116E-1
2.865958167E0,-4.394053519E-1,1.403952390E-1,5.942648053E-1
2.875988167E0,-6.171036959E-1,6.461045891E-2,5.488019586E-1
2.886017167E0,-7.480434775E-1,-3.708271310E-2,5.487583876E-1
2.896046167E0,-8.097620010E-1,-8.470163494E-2,6.049814820E-1
2.906075167E0,-8.158725500E-1,-3.711318597E-2,6.948485970E-1
2.916104167E0,-7.148252726E-1,3.981941193E-2,7.891106606E-1
2.926133167E0,-5.345048308E-1,8.489131182E-2,8.420060873E-1
2.936162167E0,-3.419654965E-1,2.021537721E-1,8.473252058E-1
